title,author,belongTo,id,subTitle
園中錦被花始開一枝紅白二色趙守以二詩見報依韻答之  其一,鄭剛中,json/poet.song.98000.json,0b80f301-8472-5707-9c4b-4b8ba4523437,
園中錦被花始開一枝紅白二色趙守以二詩見報依韻答之  其二,鄭剛中,json/poet.song.98000.json,4d692571-afa1-5e21-92d6-758b068502ba,
出江  其一,鄭剛中,json/poet.song.98000.json,f9301182-0cdb-52e7-9287-d7126b6d445a,
出江  其二,鄭剛中,json/poet.song.98000.json,5d6d5ede-36e6-5dbe-a4be-4bb13ab9fa60,
大暑竹下獨酌,鄭剛中,json/poet.song.98000.json,3a7b0a6f-9bd0-534d-a19d-6a80a4009782,
閨門詩三首  其一,鄭剛中,json/poet.song.98000.json,49d30096-6821-5ecd-a71a-c037259a7d78,
閨門詩三首  其二,鄭剛中,json/poet.song.98000.json,f99f6676-aacd-56fb-af95-ed06fd7f41b3,
閨門詩三首  其三,鄭剛中,json/poet.song.98000.json,49e1acf5-75cb-5a22-9437-ef8585f79d2c,
正月十一夜燈開雙花,鄭剛中,json/poet.song.98000.json,57583d6c-2ca4-5214-bcee-46486168dab5,
登嶽麓法華臺嶽麓兵火後寺已兩創惟臺爲舊物當時住持鄰道者物故二十年矣,鄭剛中,json/poet.song.98000.json,ce91dfd8-21dd-5459-a679-2ad4d3158e51,
投宿蒲圻縣,鄭剛中,json/poet.song.98000.json,7a234ad4-a4cf-5ad0-9cfb-0b8c1664ed1e,
初至法會,鄭剛中,json/poet.song.98000.json,9aba9334-403e-5b1f-9d5c-c1da88152dbc,
乍晴,鄭剛中,json/poet.song.98000.json,e1402be1-48bf-54a9-8ab5-b41be2ccf468,
十月初夢寄良嗣詩三句云相思一載餘身隨雲共遠夢與汝同居覺而足之,鄭剛中,json/poet.song.98000.json,9cf0b0e1-8615-53e1-86f6-706445ddf05a,
口占,鄭剛中,json/poet.song.98000.json,822095d3-d944-5760-9ac1-4aff69c8abbb,
未至鼎州道旁有甘泉既酌泉過松竹百步投宿小寺翌日又酌泉登輿松竹間蘭香甚盛感而賦之時自移封,鄭剛中,json/poet.song.98000.json,d3764d62-5a98-5db4-8c90-54a2a276c91d,
予嗜茶而封州難得有一種如下等修仁殊苦澁而日進兩杯,鄭剛中,json/poet.song.98000.json,f1f6804d-b30e-5f19-afb9-382734f09275,
岳陽道中,鄭剛中,json/poet.song.98000.json,e1eb1514-df2b-583e-ba43-8bd741e284bb,
即事,鄭剛中,json/poet.song.98000.json,581f0b54-b68f-5252-b15e-caf9dbe3c44d,
故居,鄭剛中,json/poet.song.98000.json,24be52af-cd53-53e7-8285-2dd964f1dbbb,
元旦二首  其一,鄭剛中,json/poet.song.98000.json,6d8dcc8f-c8b2-5093-8a1b-bc075edb4bae,
元旦二首  其二,鄭剛中,json/poet.song.98000.json,9b753dfa-a6ae-53f9-96be-4dba20928207,
春熱,鄭剛中,json/poet.song.98000.json,7b6ddb70-74a3-5dc8-963e-7313821395a8,
即事,鄭剛中,json/poet.song.98000.json,48c25a32-1d56-5584-97cd-f16ee68078cc,
憶昨,鄭剛中,json/poet.song.98000.json,eb7e9676-1016-5ac6-a31c-2b939a42a0ee,
久雨,鄭剛中,json/poet.song.98000.json,02aa3aae-5659-5d14-9893-859d595ea3f1,
有客問予每日何事客退賦此,鄭剛中,json/poet.song.98000.json,4b8d138c-7a69-56bb-8ca8-1835f51e1b1f,
封州大率園不蔬人采小蓼食之葉尖而細號尖頭蓼亦謂之辣蓼誤食往往殺人又春水肥時河豚魚極賤二物郡人所酷嗜也作詩自戒河豚本草一名脹肚魚,鄭剛中,json/poet.song.98000.json,d9fa7bec-c51a-5e4f-a900-be78686ff889,
吾鄉城外北室宛轉皆亭園自北門外南徹浮橋最爲遊春勝地因清明念之賦此,鄭剛中,json/poet.song.98000.json,aa4e80ff-172f-5a63-8627-e7120cb79604,
茉莉,鄭剛中,json/poet.song.98000.json,0aaccd4f-b4bd-5829-b0f0-8ac15f549151,
西鄰桑間有隙地從可五丈其橫五分之一荒蔓瓦礫之所聚也鄰翁借予栽竹因賦之,鄭剛中,json/poet.song.98000.json,2e7af737-f886-5461-a5ce-12b43547cbc8,
民入錢抱儥公庫東塘決水取魚甚盛漁翁謂抱儥者販婦則旁午於塘上者皆婦人也,鄭剛中,json/poet.song.98000.json,df727e2d-2dd1-557f-87e1-e7e7eaa9c3f4,
封州,鄭剛中,json/poet.song.98000.json,09f0b661-2f01-55b1-80da-8b2ba4fc44e5,
五更醉臥,鄭剛中,json/poet.song.98000.json,1ce4f722-cee7-5587-aa36-d7c13d043508,
栽竹,鄭剛中,json/poet.song.98000.json,70dd6e01-7ba3-5b40-933c-7c275dd14bf3,
閑中,鄭剛中,json/poet.song.98000.json,53483759-9640-519a-bcee-3adea2994a14,
哦詩,鄭剛中,json/poet.song.98000.json,ae97a495-a8d3-5a9c-8dd4-b589b6d61aef,
時官多以封州俸薄井邑蕭條居處湫隘爲歎觀如聞而賦之,鄭剛中,json/poet.song.98000.json,580bad50-242b-5029-b5b9-79ec0c46fcc9,
幽居,鄭剛中,json/poet.song.98000.json,ced37c43-c2c7-5644-9f57-0330209ea454,
偶書,鄭剛中,json/poet.song.98000.json,6887d5c4-724b-5786-8dda-6dabea7a6b54,
重五  其一,鄭剛中,json/poet.song.98000.json,fd72e27a-6d9e-5dab-bf90-2dc40ed66500,
重五  其二,鄭剛中,json/poet.song.98000.json,2386ba12-f753-5fc6-9074-3608fedc089a,
夏夜用人韻,鄭剛中,json/poet.song.98000.json,98480c2d-cf2b-5b32-99c8-f562194074f4,
元信昨日惠八桂酒兩尊今日惠蓮數頭實圎而大云盆池中白蓮子也,鄭剛中,json/poet.song.98000.json,114fdd39-6b20-50ec-abd9-c284a5e44dc3,
夏夜小雨獨坐,鄭剛中,json/poet.song.98000.json,74857bde-9370-57a3-9c33-9d64b7641b1a,
經月門無客客至必謂予此居蕭然如僧舍,鄭剛中,json/poet.song.98000.json,2d1c8bbf-40af-5864-bcf7-d52f41ee0eba,
閑居常自足,鄭剛中,json/poet.song.98000.json,d5a4029e-4775-586b-9bd2-0c122fd35487,
黄彙征惠石菖蒲既賦古風復成四韻,鄭剛中,json/poet.song.98000.json,feacab9f-7b60-5c80-9e1f-afe2a5d8be5d,
初秋,鄭剛中,json/poet.song.98000.json,47d769f2-bc28-53e7-89ca-9c6d3ed296d3,
秋夜聞雨,鄭剛中,json/poet.song.98000.json,12389222-558a-5f3e-8f53-2b0d372d4f17,
讀杜子美三大禮賦,鄭剛中,json/poet.song.98000.json,ad31b153-51b0-5695-8ec0-91f7599dfe97,
闌暑,鄭剛中,json/poet.song.98000.json,df9a45a2-0c68-53ac-925d-2779ea582b20,
秋夜山居,鄭剛中,json/poet.song.98000.json,7318636e-bfe8-5b24-a6ea-894ae7752b37,
重陽太守招登東山以腹疾不能赴,鄭剛中,json/poet.song.98000.json,4ee6e2f8-f51e-5750-9629-bbc6795ae429,
相識有遺予以紫石硯者謂是下巖石名曰玉斗予自湖南再轉之嶺畏行李重滯舊所用委棄不存正以無硯爲窘得之喜甚且愛其名捧而戲之曰亞父後爾尚無恙耶爲賦此,鄭剛中,json/poet.song.98000.json,b59ae7aa-2c45-536d-b872-e3b87c66418f,
鄰翁以黄菊一本見贈是歲冬暖梅已成蕾以四韻戲菊,鄭剛中,json/poet.song.98000.json,06846f41-d33c-5ea8-8ced-b59de14851e4,
哭潘義榮二首  其一,鄭剛中,json/poet.song.98000.json,7407bb9c-9a53-5e1d-8e9a-e7292a434eca,
哭潘義榮二首  其二,鄭剛中,json/poet.song.98000.json,4209ed64-642e-562f-b76e-9ad56571eafc,
晚望有感,鄭剛中,json/poet.song.98000.json,c80962e5-5ac3-5989-85df-38f8c6c359a7,
客致木綿坐已爲長韻又成四韻,鄭剛中,json/poet.song.98000.json,728fa067-a46e-5e29-af42-928a731fe2fa,
庚午冬至夜,鄭剛中,json/poet.song.98000.json,d7cc02a8-7994-55bb-a80e-ef06f5c5e5dc,
衡嶽左右道旁茅舍竹門中有老人八十一歲宣和間嘗爲蕪湖尉因官火棄官寓湖湘無生涯學者時過之問經義遂相資助皆自言如是予飯其旁飯已即行馬上擬成,鄭剛中,json/poet.song.98000.json,5471bc9b-0239-55e7-9a87-fbfe49248195,
自憐,鄭剛中,json/poet.song.98000.json,7632a594-573c-5baa-bade-054c55a92699,
春晝,鄭剛中,json/poet.song.98000.json,c48c3a60-ad1f-5e8d-99ce-819cbbd0fffd,
頻夜燈花顧予有何喜其可喜者又心之所自知不待燈報也,鄭剛中,json/poet.song.98000.json,f2095e92-441d-5c86-836a-f985df4aed1e,
草亭假寐,鄭剛中,json/poet.song.98000.json,4d9a8da5-d364-5b87-afdf-91baf05f1990,
涉園偶成,鄭剛中,json/poet.song.98000.json,73741e6c-172b-595f-a4c4-daf3320c2303,
懷舊,鄭剛中,json/poet.song.98000.json,3db2ff1e-46cc-5e46-9437-ec170a62bf13,
去冬,鄭剛中,json/poet.song.98000.json,5d113229-4aef-5fd2-bfa6-22df5124b96d,
夜坐,鄭剛中,json/poet.song.98000.json,df273a9e-85ba-51e5-bc2c-e9185998e1ce,
晚凉小酌,鄭剛中,json/poet.song.98000.json,35ec1647-734b-51bd-bf30-92a437ca608c,
山齋疏陋每焚香旁舍聞之而齋中不甚覺盖香隨風以流也爲四十言,鄭剛中,json/poet.song.98000.json,89023fab-97f8-5e79-9b92-1a6c535f8c54,
寒意,鄭剛中,json/poet.song.98000.json,9eb893a1-bd70-5116-90f1-f5c2c69d2de3,
循省,鄭剛中,json/poet.song.98000.json,96e30eda-e406-53c5-9e8e-8f4c6eb44fa6,
臘月十三日送邢婿還鄉,鄭剛中,json/poet.song.98000.json,67049f79-2adc-538b-af9c-97f0bcf47585,
辛未除夜,鄭剛中,json/poet.song.98000.json,68c0c09d-0b52-5580-914c-03b08722f59b,
壬申年封州自正旦雨至元宵不止,鄭剛中,json/poet.song.98000.json,a57aebb8-99e0-54b0-a669-78ac2d59ee6e,
無寐  其一,鄭剛中,json/poet.song.98000.json,c94cb43c-7c16-5182-af02-9c552f668a99,
無寐  其二,鄭剛中,json/poet.song.98000.json,3e337241-d1a7-5ebc-ab4e-d644c5b5aa4c,
草亭遠望,鄭剛中,json/poet.song.98000.json,839f4102-9852-5ab2-bec6-fc58d6770e68,
春晚,鄭剛中,json/poet.song.98000.json,8ee0c197-de71-5770-bc11-20d162b792f5,
無詩,鄭剛中,json/poet.song.98000.json,4890fca9-976b-5e42-8356-f1f4481f075f,
幽趣十二首  其一,鄭剛中,json/poet.song.98000.json,663f1b7b-208a-5a43-ad14-00b6206684d5,
幽趣十二首  其二,鄭剛中,json/poet.song.98000.json,411f2ce2-f253-5567-bb3e-ea4b5f0b1d7c,
幽趣十二首  其三,鄭剛中,json/poet.song.98000.json,9cea64fd-1c05-5ed4-ac0c-e0f9774ddaee,
幽趣十二首  其四,鄭剛中,json/poet.song.98000.json,dc2eff10-580d-512b-ba62-ad50f60de53a,
幽趣十二首  其五,鄭剛中,json/poet.song.98000.json,70b0745f-f137-57f5-bf58-2c28e357476e,
幽趣十二首  其六,鄭剛中,json/poet.song.98000.json,9623037b-658e-591e-ad3f-3b5f44c414cb,
幽趣十二首  其七,鄭剛中,json/poet.song.98000.json,89a4db09-53ef-5bfd-a1f1-256a442a45f7,
幽趣十二首  其八,鄭剛中,json/poet.song.98000.json,358936b8-2f80-5c8d-bd3b-5034b5bbb70c,
幽趣十二首  其九,鄭剛中,json/poet.song.98000.json,afe49ccd-3f26-57be-a3a0-691d06929220,
幽趣十二首  其一○,鄭剛中,json/poet.song.98000.json,6de74264-534e-54ef-9e27-5132554a5813,
幽趣十二首  其一一,鄭剛中,json/poet.song.98000.json,fff216b9-7f0e-583e-9502-b330a6a66634,
幽趣十二首  其一二,鄭剛中,json/poet.song.98000.json,5fc1afd8-51e9-5ff4-9c5d-9b48c033b193,
讀柳子厚若爲化得身千億散上峰頭望故鄉之句有感,鄭剛中,json/poet.song.98000.json,06270c68-50a5-53d7-9fc2-5e3827d97383,
擬題黎簿尉梅隱用其韻,鄭剛中,json/poet.song.98000.json,d06e837c-c9ad-5613-8175-14a8a3b11a65,
自寬,鄭剛中,json/poet.song.98000.json,fe4d262d-02ad-50c0-a38f-472486f676c4,
山人,鄭剛中,json/poet.song.98000.json,1f402a73-fc74-5573-9634-1b49327db78e,
雜興,鄭剛中,json/poet.song.98000.json,e93f45d7-1838-5e20-a8d7-dc2c87474445,
八月間對月獨酌,鄭剛中,json/poet.song.98000.json,30b8d79d-afb1-5521-ba9d-b9a92accba64,
簡孫立之,鄭剛中,json/poet.song.98000.json,90086a7e-7eb3-56e5-9dc0-e145457929d1,
黄義卿知郡母夫人挽章,鄭剛中,json/poet.song.98000.json,2bf56de6-2ff8-5b08-ac29-cedf12ec6943,
臘中會桂堂太守勸客滿觴嘗曰怕渡野塘寒酒罷且歸又曰月掛竹梢明愛此二語借爲兩詩云  其一,鄭剛中,json/poet.song.98000.json,3542e5f0-83a6-5fc5-bcd3-19ca8d7d82ca,
臘中會桂堂太守勸客滿觴嘗曰怕渡野塘寒酒罷且歸又曰月掛竹梢明愛此二語借爲兩詩云  其二,鄭剛中,json/poet.song.98000.json,9de1454f-a974-5756-b2f6-8ffc2e7a4e96,
冬大暖桃李花飛如雨已而遽寒綿裘猶薄也,鄭剛中,json/poet.song.98000.json,0ba24089-8cdb-5670-a807-c63e95e94159,
擬送傅推官吉先予以紹興己已六月自復徙封吉先後一月到任,鄭剛中,json/poet.song.98000.json,fa3f0b61-1a95-5d34-944d-3775ad48d6e3,
病酒,鄭剛中,json/poet.song.98000.json,8ecbf991-2a1b-5ccf-b358-950ae9327603,
砌下黄菊暮秋始開爲賦此篇,鄭剛中,json/poet.song.98000.json,0debcdd2-f78b-5f4c-9311-af31a0e2a2f1,
十月二十三日趙守侵早泛舟游西山有詩即席和此,鄭剛中,json/poet.song.98000.json,fd0b6040-9c65-558b-b832-592fa64f9661,
再和,鄭剛中,json/poet.song.98000.json,66c605f1-b0eb-5ebf-8f6d-3af64e4ca830,
初春五言,鄭剛中,json/poet.song.98000.json,7925994e-3b21-5158-a88c-7362336c3092,
初春七言,鄭剛中,json/poet.song.98000.json,6f3e856b-07cd-50e8-b209-ca968adef9ef,
初夏,鄭剛中,json/poet.song.98000.json,1dbc7e50-459c-5c8c-8e87-cb783d5064cc,
寒食雜興二篇  其一,鄭剛中,json/poet.song.98000.json,6b15d24f-bb21-5013-b32c-4fdfc64e40c3,
寒食雜興二篇  其二,鄭剛中,json/poet.song.98000.json,6b0038cb-1dcf-574b-816d-dc495f3eeb0e,
閑興,鄭剛中,json/poet.song.98000.json,d58a00ae-0701-504a-820b-46b99c48bada,
出江,鄭剛中,json/poet.song.98000.json,3bb6d34e-311d-5fb5-bfbf-5ef61fa61251,
綠凈軒,鄭剛中,json/poet.song.98000.json,be5cf775-c7e2-5ace-92f7-186188b43068,
病後涉園,鄭剛中,json/poet.song.98000.json,ff2a51e7-0729-566c-9120-9aada03a7e36,
甲寅九月末雨至十月二十三日得晴聞是日六飛進狩諸將告捷,鄭剛中,json/poet.song.98000.json,54297abd-84dd-55f2-bae7-e9a985ee1885,
季天叙爲人相宅過余求詩戲書二絕  其一,鄭剛中,json/poet.song.98000.json,4e642c26-7672-5e46-9d66-047ec8bc427a,
季天叙爲人相宅過余求詩戲書二絕  其二,鄭剛中,json/poet.song.98000.json,e4f4d364-8a1a-5a9b-ae45-2e8e0ac23e94,
别家山二絕  其一,鄭剛中,json/poet.song.98000.json,44c89a16-652b-56a9-a9c6-b0db6b473007,
别家山二絕  其二,鄭剛中,json/poet.song.98000.json,6328deaa-9f1c-52c5-ae20-9d3854300065,
代答,鄭剛中,json/poet.song.98000.json,d7045c12-d3e7-582a-b64b-fee0c26c8e37,
雪中度馮公嶺二絕  其一,鄭剛中,json/poet.song.98000.json,d6a13594-fd0d-56ea-a90e-5374e6e9d810,
雪中度馮公嶺二絕  其二,鄭剛中,json/poet.song.98000.json,a1d88456-1097-5f24-a3ac-7b87c2f00795,
范才翁惠酴醿,鄭剛中,json/poet.song.98000.json,d92f82e4-318c-5090-943b-a741d7b4154f,
題黄德老西亭二絕  其一,鄭剛中,json/poet.song.98000.json,3d98337a-620b-5f30-b7a7-a5b7a3b421cd,
題黄德老西亭二絕  其二,鄭剛中,json/poet.song.98000.json,667b287f-1d77-506a-b36c-2b125e4e89dc,
和李端明題靈峰,鄭剛中,json/poet.song.98000.json,7d3b4e40-6566-5397-a868-02f0f266d765,
題大龍湫,鄭剛中,json/poet.song.98000.json,d0b6c84b-2047-5760-9c89-4314b148f09e,
題妙明師靜軒,鄭剛中,json/poet.song.98000.json,20a8b78d-0dea-58b0-9cfb-06c5005bcc96,
臘梅,鄭剛中,json/poet.song.98000.json,d39f13df-3d23-5855-be50-55d66fa18065,
宿長蘆寺下四絕  其一,鄭剛中,json/poet.song.98000.json,b1e67ba8-672f-52d5-96de-53128078042a,
宿長蘆寺下四絕  其二,鄭剛中,json/poet.song.98000.json,9065f6b7-91c6-5cb3-96cb-ecc723881bd6,
宿長蘆寺下四絕  其三,鄭剛中,json/poet.song.98000.json,2d1f6d16-a695-5da2-9766-9de8d128519a,
宿長蘆寺下四絕  其四,鄭剛中,json/poet.song.98000.json,80af23ee-2324-5910-8586-249da00f876c,
八月初四日謝雨采石中元祠,鄭剛中,json/poet.song.98000.json,0c5d0e3e-fbb5-5f73-b029-1d25a319d117,
和樓樞密過洛陽感舊二絕  其一,鄭剛中,json/poet.song.98000.json,9fb04c4a-f0f2-5d34-b3af-f99e312f3f47,
和樓樞密過洛陽感舊二絕  其二,鄭剛中,json/poet.song.98000.json,51bd7e49-6f42-5616-b14b-2219bfbd3005,
樓樞密過華山浩然有念古慕希夷之心謹用韻作二詩以箴之  其一,鄭剛中,json/poet.song.98000.json,1342d047-1dd5-5eb5-bb5b-00cfda601876,
樓樞密過華山浩然有念古慕希夷之心謹用韻作二詩以箴之  其二,鄭剛中,json/poet.song.98000.json,8de7c474-55cc-5d3b-9b9f-95a642a202db,
陕西戲成二絕  其一,鄭剛中,json/poet.song.98000.json,33660e16-743d-5305-b6f5-99858448da6f,
陕西戲成二絕  其二,鄭剛中,json/poet.song.98000.json,4c3b7595-18bf-5333-b2a2-9db8d7f50444,
隨鳳翔有何日在堤霜後路亂飛榆柳踏平沙之句今至堤上復用前韻,鄭剛中,json/poet.song.98000.json,881da008-9a58-5564-85bf-5a3611607c7c,
早行二絕  其一,鄭剛中,json/poet.song.98000.json,1c145c14-b65c-5d3f-b9d3-a6c69e2513dc,
早行二絕  其二,鄭剛中,json/poet.song.98000.json,3dd1b96e-c58f-5a5d-be24-9306b7ef42b0,
和江虞仲華山二絕 仙人掌,鄭剛中,json/poet.song.98000.json,a56e3e55-18a2-5639-a470-9c10338c4587,
和江虞仲華山二絕 陳希夷無憂木,鄭剛中,json/poet.song.98000.json,83c2d46b-2e85-51df-8664-e7c254a5b070,
馬上口占三絕  其一,鄭剛中,json/poet.song.98000.json,cd50711a-353d-5160-bf91-060dd74ab554,
馬上口占三絕  其二,鄭剛中,json/poet.song.98000.json,d185ff45-8a7c-5475-b82d-8d8b8a7e568b,
馬上口占三絕  其三,鄭剛中,json/poet.song.98000.json,4b0da392-2f62-54ce-a30b-0a17c7f35bf5,
九日,鄭剛中,json/poet.song.98000.json,e9427106-d4a5-564e-8f3f-414014dcdba6,
鴻溝,鄭剛中,json/poet.song.98000.json,f15a4693-6431-5c20-9dce-bb3f2b99c847,
靈壁驛有方公美少卿留題戲和于壁,鄭剛中,json/poet.song.98000.json,c0a2b55e-e10e-5fc2-bcff-8f105f2b23b5,
雨過,鄭剛中,json/poet.song.98000.json,6ab5c9be-8493-5626-bcd0-cac66c67ddc3,
眼昏,鄭剛中,json/poet.song.98000.json,a1ae0664-ce60-5ae7-aaa9-297beaeb2b64,
勝仲少卿公惠巖桂幷詩二絕用韻和之  其一,鄭剛中,json/poet.song.98000.json,78ab94a0-10f1-5447-9eda-ed2957eee9c5,
勝仲少卿公惠巖桂幷詩二絕用韻和之  其二,鄭剛中,json/poet.song.98000.json,3bbebb7a-9e19-56e6-b110-2769da4d768b,
十二月二日臘祭前一日致齋惠照呈清叟察院三絕  其一,鄭剛中,json/poet.song.98000.json,fe51fa1d-0f58-5f6a-9263-342060b12fcc,
十二月二日臘祭前一日致齋惠照呈清叟察院三絕  其二,鄭剛中,json/poet.song.98000.json,ce8653fd-0376-55ab-8d54-26e30565f4ac,
十二月二日臘祭前一日致齋惠照呈清叟察院三絕  其三,鄭剛中,json/poet.song.98000.json,05c332a0-cd36-5538-b33e-0ff6f9c4e8df,
懷山居二絕  其一,鄭剛中,json/poet.song.98000.json,b1ef6484-b3e2-5028-a576-674dc725c456,
懷山居二絕  其二,鄭剛中,json/poet.song.98000.json,41fe8c47-40e6-5e0c-b438-beef82e18204,
即事,鄭剛中,json/poet.song.98000.json,41e725ea-ab31-5221-958d-8232fdb647a7,
觀橘花,鄭剛中,json/poet.song.98000.json,3b857561-e285-50c1-bcb4-452788838ba7,
禮部直舍枯竹嫩篠叢燕雀飛来欲折以二韻記云,鄭剛中,json/poet.song.98000.json,4e8a35db-42db-5374-8de9-69ffd226094b,
發風水洞,鄭剛中,json/poet.song.98000.json,40b0c1e6-f68e-5531-8d6d-14298ff230ec,
離家,鄭剛中,json/poet.song.98000.json,0ed204a0-7f70-5e57-9f99-c126b6812d51,
道中四絕  其一,鄭剛中,json/poet.song.98000.json,78431beb-4345-577d-ba78-3bc3ae6029a7,
道中四絕  其二,鄭剛中,json/poet.song.98000.json,19b08eab-75ae-54a1-9858-4080fada2eeb,
道中四絕  其三,鄭剛中,json/poet.song.98000.json,3d6f391b-180b-5668-84c5-6bc9c5accb1e,
道中四絕  其四,鄭剛中,json/poet.song.98000.json,c5dd94de-bdb8-5c73-9f6d-83b40318a743,
頻夜燭花,鄭剛中,json/poet.song.98000.json,08a6d23e-7cd6-5d80-b8e4-2ef466fab545,
題安仁汪宰絕覽亭,鄭剛中,json/poet.song.98000.json,376e1d37-8ed0-521a-9cb4-d95e9a1a6e88,
十一月十三日宿東林是日小雨不見廬山戲留絕詩于方丈,鄭剛中,json/poet.song.98000.json,fc81ede5-0dad-581b-b8e5-530cf75db9fc,
過大冶縣,鄭剛中,json/poet.song.98000.json,f3321c17-0e83-557c-af55-4a5feadafc29,
二月十七日馬上,鄭剛中,json/poet.song.98000.json,e173c887-863e-5597-9a0e-f6dc1ac2ff3e,
河池秋雨,鄭剛中,json/poet.song.98000.json,9b34a935-11a8-52e6-9455-d32df61fd99a,
夜坐戲書,鄭剛中,json/poet.song.98000.json,94252688-c9cc-52e4-9b28-583341d42b99,
春日,鄭剛中,json/poet.song.98000.json,6b5f762b-996d-59a6-a3c1-244d3e904d54,
移司道中四絕  其一,鄭剛中,json/poet.song.98000.json,6e3461a8-e7b3-502a-848d-37f006f05154,
移司道中四絕  其二,鄭剛中,json/poet.song.98000.json,9e3a27cc-0c79-5538-9d2a-1ca83dfc0b7e,
移司道中四絕  其三,鄭剛中,json/poet.song.98000.json,bc19d0c6-d86d-5bde-bdcc-18d7ca3e6372,
移司道中四絕  其四,鄭剛中,json/poet.song.98000.json,61c951e8-1315-5b6a-bb84-a8c9aa171c9f,
戲題堂前梅,鄭剛中,json/poet.song.98000.json,e1c6e081-fcbd-5a0e-8ba5-9ba6fd8ebf3b,
憶故廬,鄭剛中,json/poet.song.98000.json,92865631-406c-5083-8a8d-e2d1f0fd7c66,
寒食日,鄭剛中,json/poet.song.98000.json,ece018a3-d081-5547-9a6a-049acb74a3b9,
登烏奴,鄭剛中,json/poet.song.98000.json,d3845636-cf96-5497-8897-bdbbc17dbe8c,
一絕寄家,鄭剛中,json/poet.song.98000.json,aeb19610-1304-580b-a419-4c030cb50a29,
骨肉聞已至廣安而連日有雨甚念之戲成絕句,鄭剛中,json/poet.song.98000.json,ab581bbb-d760-5556-ae2f-7a65ee21891a,
二絕寄章氏女子  其一,鄭剛中,json/poet.song.98000.json,aa409528-fd9d-51c8-b857-edb1fa1ca501,
二絕寄章氏女子  其二,鄭剛中,json/poet.song.98000.json,f5e15ed7-acf9-5f15-bd3a-371ac94f8343,
寄吳信叟,鄭剛中,json/poet.song.98000.json,9021a498-2dad-5815-b137-624304fa3178,
春晚,鄭剛中,json/poet.song.98000.json,d1b381a3-54a0-5c5b-8210-70fb81c53e0f,
甲子春晴久三月晦得頻雨喜而爲二絕句  其一,鄭剛中,json/poet.song.98000.json,7b4771cb-6c81-54fd-a2e3-325ebe9f096a,
甲子春晴久三月晦得頻雨喜而爲二絕句  其二,鄭剛中,json/poet.song.98000.json,6284f5e3-e0ab-5a21-836a-d4cb0c8a0073,
元夜二絕  其一,鄭剛中,json/poet.song.98000.json,75292c43-4f5e-57e5-ab49-27eaceddbfa5,
元夜二絕  其二,鄭剛中,json/poet.song.98000.json,69d386ed-0370-5171-9843-00daf5535d24,
益昌霪雨踰月負郭皆浸禱祠之後倉廩保全居民復業運使國博喜而賦詩輙成三絕句以報来貺  其一,鄭剛中,json/poet.song.98000.json,62ad13d5-5171-5aa7-aa16-70cfd0285678,
益昌霪雨踰月負郭皆浸禱祠之後倉廩保全居民復業運使國博喜而賦詩輙成三絕句以報来貺  其二,鄭剛中,json/poet.song.98000.json,b7fb605f-073d-50d8-9e12-77f4f366d840,
益昌霪雨踰月負郭皆浸禱祠之後倉廩保全居民復業運使國博喜而賦詩輙成三絕句以報来貺  其三,鄭剛中,json/poet.song.98000.json,88045fc9-2723-5b40-8673-9c5f824f20b5,
送何元英出峡三絕  其一,鄭剛中,json/poet.song.98000.json,a7b30caa-c2e7-5d89-ae4e-5ad560c6d227,
送何元英出峡三絕  其二,鄭剛中,json/poet.song.98000.json,8a018aee-a36d-5e68-9646-61e5e45c77f9,
送何元英出峡三絕  其三,鄭剛中,json/poet.song.98000.json,5ff869d3-9ce6-5f73-81ee-7395e8f433f7,
出峽題舟中,鄭剛中,json/poet.song.98000.json,ccca6944-f7f6-5765-b1a8-f5a88dc89890,
忠州豐都觀乃陰長生之地山最髙處欄檻圍一古井謂是真人丹成乘雲仙去之遺跡道士云時有雲氣出井中過而賦之,鄭剛中,json/poet.song.98000.json,a1db6370-0948-5739-bc6b-7f42d35ff5b6,
黎解元荘嚴觀音像見而贊之,鄭剛中,json/poet.song.98000.json,14ab0342-7ad2-5bb5-9300-e014e44609bf,
函鏡如書帙號曰觀如編題其首以伽陀,鄭剛中,json/poet.song.98000.json,22c6ce92-bf1a-5b2a-aaaa-22bd7e140781,
宣和丁酉太夫人終天墓廬中讀金光明經見摩訶薩埵投身飼虎因緣嘗以頌贊歎之紹興庚午臨封又得是經誦讀復成一偈,鄭剛中,json/poet.song.98000.json,0816b54d-dc4b-56cd-a5e8-501d0305e52f,
海濱石有根莖而生類于芝者俗呼爲石花已爲作記今日敷設花座嚴置淨室普奉十方用結山齋淨緣爲此偈曰,鄭剛中,json/poet.song.98000.json,8a9fad5c-92bc-5150-984d-42ed297423e5,
最樂居士一日舉兜率說和尚話頭云撥草拈風且圖見性只今性在甚處既得見性便脫生死臘月三十日如何脫得既脫生死便知去處眼光落地向什麽處去觀如居士戲作伽陀云,鄭剛中,json/poet.song.98000.json,2a906e7b-8c10-522c-9f18-14875cb16bc0,
趙元信近来得小鬟歌曲便須熟寐此還是有所得否予戲成此偈,鄭剛中,json/poet.song.98000.json,17ec42f4-f7a6-5c62-93a4-3686d85f84ed,
相識惠菩提葉燈戲爲頌曰,鄭剛中,json/poet.song.98000.json,64411c6b-ce55-56a7-86eb-e0e4688ae1bd,
