title,author,belongTo,belongToName,id
洛陽長句二首 二,杜牧,json/poet.tang.28000.json,全唐诗,3fbb49f5-b2d0-52d5-b141-a239c15b0740
洛中監察病假滿送韋楚老拾遺歸朝,杜牧,json/poet.tang.28000.json,全唐诗,bb628016-8c54-5b10-bf9d-5cc3d2e029d2
東都送鄭處誨校書歸上都,杜牧,json/poet.tang.28000.json,全唐诗,d3cf6fef-9ef0-58de-a675-8ff80ba12429
故洛陽城有感,杜牧,json/poet.tang.28000.json,全唐诗,d8619131-c2e5-5090-9ee4-cd10b5161afe
揚州三首 一,杜牧,json/poet.tang.28000.json,全唐诗,c325d655-d9c7-5c6f-aebe-f3c1ebf980c7
揚州三首 二,杜牧,json/poet.tang.28000.json,全唐诗,4858237f-28fa-5411-8d68-f91271f91026
揚州三首 三,杜牧,json/poet.tang.28000.json,全唐诗,c0c8123a-a091-5005-ba2c-cfffafce0353
潤州二首 一,杜牧,json/poet.tang.28000.json,全唐诗,0c4b8dc2-be28-5afa-aa88-51d34a442412
潤州二首 二,杜牧,json/poet.tang.28000.json,全唐诗,aad6ba48-b854-5464-8b7c-86a22977e9e4
題揚州禪智寺,杜牧,json/poet.tang.28000.json,全唐诗,5c4775e3-1534-5b52-a7e0-85285b1e35e5
西江懷古,杜牧,json/poet.tang.28000.json,全唐诗,c799fb35-c659-59cd-ab91-be5ced4a6cc6
江南懷古,杜牧,json/poet.tang.28000.json,全唐诗,91753d99-b01c-5a73-805d-90749318cc3b
江南春絕句,杜牧,json/poet.tang.28000.json,全唐诗,fe0e50e8-2661-5efc-8a30-afc3b7c1fdab
將赴宣州留題揚州禪智寺,杜牧,json/poet.tang.28000.json,全唐诗,cd1e162a-8bc0-571f-8446-dfdc3241443e
題宣州開元寺水閣閣下宛溪夾溪居人,杜牧,json/poet.tang.28000.json,全唐诗,9a612fde-099c-590e-833a-a14c77fed5d7
宣州送裴坦判官往舒州時牧欲赴官歸京,杜牧,json/poet.tang.28000.json,全唐诗,d954792d-a913-5af7-93be-a6751fb9fc86
句溪夏日送盧霈秀才歸王屋山將欲赴舉,杜牧,json/poet.tang.28000.json,全唐诗,75a80d10-4786-500c-9380-1a0658bf64e2
自宣城赴官上京,杜牧,json/poet.tang.28000.json,全唐诗,d13b3c94-aaa1-5e1c-8017-3cd0c317dfdb
春末題池州弄水亭,杜牧,json/poet.tang.28000.json,全唐诗,d439b5da-3336-5660-b2b1-3265a622ee7a
登池州九峰樓寄張祜,杜牧,json/poet.tang.28000.json,全唐诗,44ac2dba-e49e-596d-8279-a14ba0acc69e
齊安郡晚秋,杜牧,json/poet.tang.28000.json,全唐诗,9c11cff7-c04e-58d4-afa7-e62aafe15880
九日齊安登高,杜牧,json/poet.tang.28000.json,全唐诗,8ed40f38-df9b-5055-afb8-0857f7c8fbf9
池州春送前進士蒯希逸,杜牧,json/poet.tang.28000.json,全唐诗,dfed6aa5-489c-5c62-90ac-7a68593c1bbc
齊安郡中偶題二首 一,杜牧,json/poet.tang.28000.json,全唐诗,e18dd51c-9c20-52fd-b1ad-16f995f36559
