title,author,belongTo,belongToName,id
與諸門生春日會飲繁臺賦,王仁裕,json/poet.tang.41000.json,全唐诗,04e3bdc9-9469-5f7e-a061-63a0843af5b4
示諸門生,王仁裕,json/poet.tang.41000.json,全唐诗,a7ade18d-25f9-50bb-8a9a-5741641352d1
過平戎谷弔胡翽,王仁裕,json/poet.tang.41000.json,全唐诗,fc374faf-ac92-5502-9e15-5d553a6c8e15
奉詔賦劒州途中鷙獸,王仁裕,json/poet.tang.41000.json,全唐诗,d3191c88-4aeb-581c-a4ee-f66a5f262d09
放猿,王仁裕,json/poet.tang.41000.json,全唐诗,be46ecbb-469e-5ca1-a625-0ac5ade7bf7c
遇放猿再作,王仁裕,json/poet.tang.41000.json,全唐诗,6b43df03-46f0-57ec-8e64-1924c1bb0d6b
句,王仁裕,json/poet.tang.41000.json,全唐诗,7b586bb5-6c0d-5076-be7a-ba4e17d80b7a
天道,馮道,json/poet.tang.41000.json,全唐诗,56599458-5aaa-56dd-9d97-8a86418aec8a
偶作,馮道,json/poet.tang.41000.json,全唐诗,da6548ee-df75-5244-81fd-a0352ff75266
北使還京作,馮道,json/poet.tang.41000.json,全唐诗,8b595522-d3c4-5088-afca-48e7484ca24e
贈竇十,馮道,json/poet.tang.41000.json,全唐诗,eecff67c-aa11-501f-ba2d-e473b167c56f
放魚書所鑰戶,馮道,json/poet.tang.41000.json,全唐诗,0b77c560-7ad4-57dd-aab6-b5c599c7ea44
句,馮道,json/poet.tang.41000.json,全唐诗,a1e7b056-8e1c-54a2-8e7c-98117dd1f6e7
後唐宗廟樂舞辭,盧文紀,json/poet.tang.41000.json,全唐诗,77e58155-7956-5455-a9fb-ea9687817aff
後唐宗廟樂舞辭,崔居儉,json/poet.tang.41000.json,全唐诗,81a09bfe-16ca-5833-bf5f-bfb4eb06072c
春社從李昉乞酒,李濤,json/poet.tang.41000.json,全唐诗,9966b303-18ff-5d93-95ff-bdc9ee603b50
句,李濤,json/poet.tang.41000.json,全唐诗,9ea62ede-cbb0-512a-880d-c69aca75c8c3
靈溪老松歌,盧士衡,json/poet.tang.41000.json,全唐诗,77ad2ba6-964c-56e3-ba87-151750c465a2
