title,author,belongTo,belongToName,id
橫溪洞飛泉,趙抃,json/poet.song.19000.json,全宋词,6a250822-2573-554b-9df7-6b72e14f2670
和范御史過陳州,趙抃,json/poet.song.19000.json,全宋词,92e81930-f9d9-565b-846d-5aefa8fcfd2c
題魚關,趙抃,json/poet.song.19000.json,全宋词,7bc24e7b-7b49-5487-bd62-7ddc98eb09c9
男㞦生日,趙抃,json/poet.song.19000.json,全宋词,6975ab13-6fd9-53cd-8d7b-796ba7774136
次韻吳天常,趙抃,json/poet.song.19000.json,全宋词,b7a7255a-499e-58ee-b85a-b4778cd26e13
書琴壇,趙抃,json/poet.song.19000.json,全宋词,7b2c9d5d-051c-5563-a6aa-bef67bc38bbb
和范御史石倉晚泊,趙抃,json/poet.song.19000.json,全宋词,8f94ba60-2bbb-5583-87bf-19d80bea3c97
覺林寺,趙抃,json/poet.song.19000.json,全宋词,597482d3-5148-5011-91b9-d6c2106cdf69
禁籞見牡丹仍蒙恩賜,趙抃,json/poet.song.19000.json,全宋词,38abb3ab-d319-51c2-a1f2-7fa8fc51b690
次韻三司蔡襄蘆鴈獐猿二首  其一,趙抃,json/poet.song.19000.json,全宋词,4ed22aa1-9f8e-55cb-8c73-ff32d4bf23e1
次韻三司蔡襄蘆鴈獐猿二首  其二,趙抃,json/poet.song.19000.json,全宋词,06b87052-2151-58bf-a885-2c20298f232f
憶信安五弟拊,趙抃,json/poet.song.19000.json,全宋词,85ccd20f-3fec-57ef-a5cb-054ed7524714
飲酒,趙抃,json/poet.song.19000.json,全宋词,473dea7a-1550-5860-b8e0-ac0cdaf5d1a2
和十二弟揚臘月立春,趙抃,json/poet.song.19000.json,全宋词,bfcb6165-3eb6-5195-aefe-9446df0d3964
除夜泊臨江縣言懷,趙抃,json/poet.song.19000.json,全宋词,a1508ced-ba55-5912-8a04-6cba253759d8
泊巴陵聞曉角,趙抃,json/poet.song.19000.json,全宋词,ff09eaa5-ee6b-5193-998b-f5bf47a2c8be
憶輦下寄同年楊子卿,趙抃,json/poet.song.19000.json,全宋词,dcd664fb-197d-51c6-b09d-50a1dde67e83
送交代楊推官,趙抃,json/poet.song.19000.json,全宋词,b234932f-f5d2-5ad1-8bd1-5c3dc92ae49d
早霧,趙抃,json/poet.song.19000.json,全宋词,1e4872cd-1128-54e2-9ad2-8e21d937ace2
寄里中親友,趙抃,json/poet.song.19000.json,全宋词,ef0e3326-633c-532a-b2c7-d23fc3f01465
席上感別送桂倅,趙抃,json/poet.song.19000.json,全宋词,9595b9e7-dcd6-5598-927b-b7b92fc2e5c8
和人清明有感,趙抃,json/poet.song.19000.json,全宋词,31a0e8c6-6c89-5f43-bcd2-f66c2136355a
和三兄得書喜授掌庾,趙抃,json/poet.song.19000.json,全宋词,29f597fb-3d6a-5f91-af67-53504d7730de
贈狄節推,趙抃,json/poet.song.19000.json,全宋词,83cb073f-fa91-5637-90c8-2652a0ff44a2
勸學示江原諸生,趙抃,json/poet.song.19000.json,全宋词,d0d4285a-928f-5f16-82f3-dffced6f167a
送何孟侯先生之平原,趙抃,json/poet.song.19000.json,全宋词,20c680ce-4373-5d90-9d59-45b3905e4097
題杜子美書室,趙抃,json/poet.song.19000.json,全宋词,a892fe51-7a95-5e60-a05b-e3a9606b2d8f
春日雪雷並作,趙抃,json/poet.song.19000.json,全宋词,8ab05da8-ad89-554f-9a72-c084da485b26
初入峽,趙抃,json/poet.song.19000.json,全宋词,9332d095-8cbc-5895-8fdd-92c775f68be3
過嶺回寄張景通先生示邑下同人,趙抃,json/poet.song.19000.json,全宋词,d4cfdd5e-a477-5584-8219-56f68b4a9353
下牢津,趙抃,json/poet.song.19000.json,全宋词,2df55ddc-8b48-5754-8513-53c37ba09285
同萬州相里殿丞遊溪西山寺,趙抃,json/poet.song.19000.json,全宋词,854a017c-1250-5cda-b5f2-294854c4ddca
送黄賁赴渭州機宜,趙抃,json/poet.song.19000.json,全宋词,70f3eabb-e7fd-57de-bc61-32e65691fda7
次韻張著作贈講禮孫秀才,趙抃,json/poet.song.19000.json,全宋词,9ce76b7f-a2c9-5eac-89ca-9945d14f3165
酬楊鴻漸察判見寄,趙抃,json/poet.song.19000.json,全宋词,c91bec29-3d5b-5597-8969-a64425a0d21d
送崔度推官任滿還長安,趙抃,json/poet.song.19000.json,全宋词,d1165c9b-0390-52ff-96e8-d8605efd6175
謁青城山,趙抃,json/poet.song.19000.json,全宋词,6b70849f-0403-5c30-b357-68e76da5dea5
