title,author,belongTo,belongToName,id
次韵成季道中  其二,韓淲,json/poet.song.176000.json,全宋词,13a6284b-8c2e-533b-add9-aad65bc33ead
二十七日置酒餞昌甫雪作次張上饒韵,韓淲,json/poet.song.176000.json,全宋词,5f4dd491-488b-5a0c-8f5c-b0ad41ecd905
次韵吳推官獨遊南巖寺  其一,韓淲,json/poet.song.176000.json,全宋词,bff3afd9-73fd-5cdc-a581-616882371b45
次韵吳推官獨遊南巖寺  其二,韓淲,json/poet.song.176000.json,全宋词,2bc93b10-adaa-5cab-afad-218a179681ab
辛卿有言雨則清潤晴則清和昌甫因爲五字次韵呈之,韓淲,json/poet.song.176000.json,全宋词,8e992d28-e34d-5a0c-9076-3352951f3841
再賦呈斯遠,韓淲,json/poet.song.176000.json,全宋词,574495d7-49e4-55dc-b1d3-bcba5efe2cea
伯皋自永豐見過次韵,韓淲,json/poet.song.176000.json,全宋词,490ccb3e-6a9f-5c45-9aad-c95fac58a2ee
次韵斯遠夜歸,韓淲,json/poet.song.176000.json,全宋词,51d439bb-83e1-5ee9-bc7d-5349b7e2b5f4
劉簿之婿游以詩來見且持昌甫書和韵答之,韓淲,json/poet.song.176000.json,全宋词,f63fae05-2a03-5f7a-b1b9-1aeab39c20ec
次昌甫韵,韓淲,json/poet.song.176000.json,全宋词,1a49e5a0-5348-50f8-b343-50e66202911f
次韵林教授見別,韓淲,json/poet.song.176000.json,全宋词,758bc840-c846-58f2-b8f1-da2e5845a7fe
次韵林教授,韓淲,json/poet.song.176000.json,全宋词,f791a29d-d2cc-542e-ad86-41c7b18c23da
次韵昌甫仲春讀謫仙詩  其一,韓淲,json/poet.song.176000.json,全宋词,28bd4c74-4acd-5e57-9319-ebb4f9b77972
次韵昌甫仲春讀謫仙詩  其二,韓淲,json/poet.song.176000.json,全宋词,1ddc971f-3339-52f7-955b-6c826820234b
次韵昌甫仲春讀謫仙詩  其三,韓淲,json/poet.song.176000.json,全宋词,fc555cac-ad69-517e-8bff-e64a6e760fbe
正月五日讀東坡和斜川詩於霞山,韓淲,json/poet.song.176000.json,全宋词,3a31e7af-10a5-5b6d-b4ae-08756fd6e6a6
邵司法索詩,韓淲,json/poet.song.176000.json,全宋词,54643f36-127c-5561-b475-a19ed3d9df94
偶成,韓淲,json/poet.song.176000.json,全宋词,da52e205-909d-5f7b-9a19-e4fd1d2c160b
昌甫寄苦錐次韵,韓淲,json/poet.song.176000.json,全宋词,46d13f0d-80dc-56c5-9a02-08784a2618ae
次韵趙監倉,韓淲,json/poet.song.176000.json,全宋词,e9c1b1cc-fc02-56d2-8605-e4bf8cd4acce
鄒道鄉送幼安赴澶倉,韓淲,json/poet.song.176000.json,全宋词,8d675ab9-6bce-5d01-8718-e0e4be6e5848
次韵王教授,韓淲,json/poet.song.176000.json,全宋词,23e8505f-5d72-5675-98b6-5fa7366961ea
月夜小集次韵鄭教授,韓淲,json/poet.song.176000.json,全宋词,119eb883-cf8c-5e71-8362-bc53506f7e59
有懷斯遠及施仲益次章丘韵,韓淲,json/poet.song.176000.json,全宋词,7a767d7e-5aff-5f5f-bb55-2a47dd9b62e6
次韵載叔,韓淲,json/poet.song.176000.json,全宋词,1ffef478-11ab-5d76-b03f-f05ad91c0f74
次韵成季  其一,韓淲,json/poet.song.176000.json,全宋词,95c04104-155b-58da-965b-35f47437c7a0
次韵成季  其二,韓淲,json/poet.song.176000.json,全宋词,62530549-00a7-5f76-84b8-3b2bf302e41a
次韵嚴丈併呈孟使君,韓淲,json/poet.song.176000.json,全宋词,908dedd6-b496-575c-acbc-4a26e25e1863
次韵抱朴君同紫芝見過,韓淲,json/poet.song.176000.json,全宋词,9a2a90b5-0f9d-5b13-8d14-755093db7cbc
嚴丈泰伯見貽古句次韵爲答,韓淲,json/poet.song.176000.json,全宋词,a9daa2c2-f4eb-5add-b69c-2ac81c0ebd85
次韵趙十,韓淲,json/poet.song.176000.json,全宋词,a9c5a4c1-82e0-59f9-90d6-ff5384335304
俞伯輝主簿同徐必大判院見過澗上納凉約鮑南仲教授小酌次韵南仲所賦兼懷林德久國錄陳敬甫學士,韓淲,json/poet.song.176000.json,全宋词,dcbb7a67-c46d-5fda-8698-51227f587d90
