title,author,belongTo,id
寧陵弟相送至南京因成四韻寄季一子之叔用,呂本中,json/poet.song.92000.json,e2eaca17-b33c-5cce-a43c-ce26873b197c
十一月一日步河堤上,呂本中,json/poet.song.92000.json,b9daf552-9939-5e76-8bd0-9de08bc56451
留侯,呂本中,json/poet.song.92000.json,1cf41d50-5850-57da-931d-1908406baf15
送韓撝秉則赴棣倅,呂本中,json/poet.song.92000.json,c60012f4-028b-55b3-8940-f0b869d655b0
讀秦碑,呂本中,json/poet.song.92000.json,0e08def7-b350-5852-a4bf-5d58b98af762
次韻答曹州同官兼簡范寥信中,呂本中,json/poet.song.92000.json,db548966-c120-509b-affc-4dfd0eaeb63c
龔彦承觀軒,呂本中,json/poet.song.92000.json,ffd3f1d4-eb7a-5225-ad95-df131c7f4cdc
畫馬圖,呂本中,json/poet.song.92000.json,bd450bce-bba9-54ce-90e1-eda77dea2255
堤上,呂本中,json/poet.song.92000.json,07f8ed7b-6b3c-507d-926b-43a53a69c0b3
將赴海陵出京治泎覓舟候送客不至遂行,呂本中,json/poet.song.92000.json,9898c063-1540-59f4-b054-8c4d7131a822
京師新鄭與諸晁兄弟往還前後數詩  其一,呂本中,json/poet.song.92000.json,e3b89ab8-5f74-5bcf-bce7-c7b55edc4af7
京師新鄭與諸晁兄弟往還前後數詩  其二,呂本中,json/poet.song.92000.json,0baefef9-c8cb-5289-a199-e63a28e2ea52
京師新鄭與諸晁兄弟往還前後數詩  其三,呂本中,json/poet.song.92000.json,83a5ed26-3e4e-5a61-a846-896dfda275e0
京師新鄭與諸晁兄弟往還前後數詩  其四,呂本中,json/poet.song.92000.json,159e3f8d-f6af-50d7-ba9e-086e93113776
京師新鄭與諸晁兄弟往還前後數詩  其五,呂本中,json/poet.song.92000.json,a6c95857-8280-5553-9bd3-f49c273fed03
本中將爲海陵之行念當復與子之作别意殊憒憒偶得兩詩上呈并告送與壯輿叔用也  其一,呂本中,json/poet.song.92000.json,54a867c9-66a2-5f66-bbb8-4c4a0f3ff3f2
本中將爲海陵之行念當復與子之作别意殊憒憒偶得兩詩上呈并告送與壯輿叔用也  其二,呂本中,json/poet.song.92000.json,79eb0162-65f7-5655-9b7e-c457decd8f3a
雁,呂本中,json/poet.song.92000.json,574fcd19-9ec3-50b7-91b5-21e00c0139de
赴海陵行次寶應,呂本中,json/poet.song.92000.json,52e2d32b-d909-54ec-9f54-5618336cfb1e
海陵雜興八首  其一,呂本中,json/poet.song.92000.json,f3f25a12-dd5a-55f9-9055-a8edb6bf3354
海陵雜興八首  其二,呂本中,json/poet.song.92000.json,7353643d-9914-5336-b0e9-5f8cdc1dbefe
海陵雜興八首  其三,呂本中,json/poet.song.92000.json,a95a95cb-7fcc-55b9-9204-75a796f84371
海陵雜興八首  其四,呂本中,json/poet.song.92000.json,bdb6c1c3-7f06-5b9d-b388-161c0e773a48
海陵雜興八首  其五,呂本中,json/poet.song.92000.json,cada66bd-8bee-5429-a9d8-fd41c5b59ccf
海陵雜興八首  其六,呂本中,json/poet.song.92000.json,5214214b-0763-525e-b285-680add8a833d
