title,author,belongTo,belongToName,id
雜詠園中果子四首  其二,陸游,json/poet.song.131000.json,全宋词,09c9f46a-3ec5-5fec-9701-820b6d46f2ce
雜詠園中果子四首  其三,陸游,json/poet.song.131000.json,全宋词,9c680c6f-385b-53b1-b6b4-53a1544d6f25
雜詠園中果子四首  其四,陸游,json/poet.song.131000.json,全宋词,9cbec3f1-1df9-573e-afa9-bc7961ca5b1e
閉戶二首  其一,陸游,json/poet.song.131000.json,全宋词,c9b3ed6e-0d9a-55ba-a48b-e34f0fdf5087
閉戶二首  其二,陸游,json/poet.song.131000.json,全宋词,056e80a5-8588-5fa5-b83a-8f9329e1c4d1
連日大寒夜坐復苦饑戲作短歌,陸游,json/poet.song.131000.json,全宋词,d68007c2-369c-5ab8-9687-6b5de0a1790e
園中對酒作,陸游,json/poet.song.131000.json,全宋词,eca8d1fe-89d2-51ff-9380-55b824faa2c3
孝宗皇帝挽詞三首  其一,陸游,json/poet.song.131000.json,全宋词,db1d65e7-98d2-55e1-a639-9051991e7195
孝宗皇帝挽詞三首  其二,陸游,json/poet.song.131000.json,全宋词,fda2a7b1-040c-5b2e-8da7-f15678ffaff4
孝宗皇帝挽詞三首  其三,陸游,json/poet.song.131000.json,全宋词,32c6924c-2dcc-5f88-9879-c703af747ca9
小兒入城,陸游,json/poet.song.131000.json,全宋词,921c697e-b343-5be0-bcff-ed32d5f9b12f
夜坐二首  其一,陸游,json/poet.song.131000.json,全宋词,5b9a2df1-e3c6-546d-9903-d64e91c8c05a
夜坐二首  其二,陸游,json/poet.song.131000.json,全宋词,31c53968-85d7-503a-ab84-eb37a88c7526
縱筆五首  其一,陸游,json/poet.song.131000.json,全宋词,3c1b0fe0-aea5-547a-b9c5-2b4e9c06470e
縱筆五首  其二,陸游,json/poet.song.131000.json,全宋词,2372e382-2f02-5a65-ae09-31913e666504
縱筆五首  其三,陸游,json/poet.song.131000.json,全宋词,14ff83b8-b5c9-5fc5-b89c-b556adb3c7f0
縱筆五首  其四,陸游,json/poet.song.131000.json,全宋词,846f9be1-4069-5ec7-bc86-6a97a2d08e64
縱筆五首  其五,陸游,json/poet.song.131000.json,全宋词,d456f5dc-0f74-5a79-b5e6-317464adccbd
郊行夜歸書觸目,陸游,json/poet.song.131000.json,全宋词,3326e1d3-0a12-5640-85d7-e425e2672750
閉戶,陸游,json/poet.song.131000.json,全宋词,4eeebb30-4cff-5022-bf9c-3307bfbef429
十一月五日夜半偶作,陸游,json/poet.song.131000.json,全宋词,73a9e3a1-9d72-5957-aecf-94fb08b4cf69
晴和出遊湖山間,陸游,json/poet.song.131000.json,全宋词,c874651d-5771-535b-979d-7a47a8e63a93
病思,陸游,json/poet.song.131000.json,全宋词,ce8fc106-3a08-5327-b48c-75693225aca1
寄子虡,陸游,json/poet.song.131000.json,全宋词,f6680f4a-910d-5251-b218-c7bac72b372e
紙閣午睡二首  其一,陸游,json/poet.song.131000.json,全宋词,ff1ca090-241b-579f-9c2c-ea6355cb1372
紙閣午睡二首  其二,陸游,json/poet.song.131000.json,全宋词,f6b641d1-1d57-5bd8-a3c1-3b6204424348
夜分復起讀書,陸游,json/poet.song.131000.json,全宋词,c9c7616a-0980-5648-9482-e389a36b853f
效蜀人煎茶戲作長句,陸游,json/poet.song.131000.json,全宋词,f0a19fad-cd05-5cfb-b364-0dee0c80daa5
書逆旅壁,陸游,json/poet.song.131000.json,全宋词,bd1de808-7020-5a5c-b501-4b72ac3cd343
懶趣,陸游,json/poet.song.131000.json,全宋词,11fac6be-3fc1-5de2-90f3-43f1a01735c4
閑中富貴二首  其一,陸游,json/poet.song.131000.json,全宋词,3d1d69c9-75d6-5943-bd9f-aead6a149841
閑中富貴二首  其二,陸游,json/poet.song.131000.json,全宋词,943aeb0a-430e-5bdc-b8cb-a2e03ed0d203
書近况寄蜀中道舊,陸游,json/poet.song.131000.json,全宋词,f35e201f-aea2-5e50-a731-54a94abf3287
醉中自贈,陸游,json/poet.song.131000.json,全宋词,d124e581-50be-5b16-a785-bac9aeea0951
明日自和,陸游,json/poet.song.131000.json,全宋词,8e8b247e-0bc3-5f83-a5f3-5344443392d7
雪中至近村,陸游,json/poet.song.131000.json,全宋词,167deefb-a42a-5da1-b990-29ddda5dfe47
歲暮感懷十首以餘年諒無幾休日愴已迫爲韵  其一,陸游,json/poet.song.131000.json,全宋词,4c3b613c-8475-5e04-ab70-17b7567c747a
歲暮感懷十首以餘年諒無幾休日愴已迫爲韵  其二,陸游,json/poet.song.131000.json,全宋词,242a6b20-d362-5c2d-8fd7-fcf4799bc018
歲暮感懷十首以餘年諒無幾休日愴已迫爲韵  其三,陸游,json/poet.song.131000.json,全宋词,21c16f83-fead-5e24-adfa-c39eb14687f1
歲暮感懷十首以餘年諒無幾休日愴已迫爲韵  其四,陸游,json/poet.song.131000.json,全宋词,7484082b-26e4-5261-8f77-4cecb63d23f4
歲暮感懷十首以餘年諒無幾休日愴已迫爲韵  其五,陸游,json/poet.song.131000.json,全宋词,6fbeff51-0c34-5ffa-934c-5e5b2acf1e18
