title,author,belongTo,id
叔父給事挽詞十首  其七,黄庭堅,json/poet.song.56000.json,a5ce6226-1f79-5001-954a-11568e40a94e
叔父給事挽詞十首  其八,黄庭堅,json/poet.song.56000.json,111ad97e-3ef6-535a-b984-545538db4f3f
叔父給事挽詞十首  其九,黄庭堅,json/poet.song.56000.json,3f891ca8-af4c-57de-94aa-498728d9d17f
叔父給事挽詞十首  其一○,黄庭堅,json/poet.song.56000.json,6c51865a-3940-501b-8d40-4c93ba59733e
寂住閣,黄庭堅,json/poet.song.56000.json,18185465-761d-58ff-b9d9-870880e2cb42
深明閣,黄庭堅,json/poet.song.56000.json,97ec61b5-d8d8-5302-90cc-10e4d4b63a8f
竹枝詞二首  其一,黄庭堅,json/poet.song.56000.json,7b868d42-9d2c-58c2-bc11-6e721ab6191e
竹枝詞二首  其二,黄庭堅,json/poet.song.56000.json,a5757458-6f09-5844-83ca-91c66175d781
夢李白誦竹枝詞三疊  其一,黄庭堅,json/poet.song.56000.json,dc826bc8-414f-5156-a578-e050d599cf0f
夢李白誦竹枝詞三疊  其二,黄庭堅,json/poet.song.56000.json,d593cb96-4294-585a-84ce-9063b95a6aac
夢李白誦竹枝詞三疊  其三,黄庭堅,json/poet.song.56000.json,c4dbf20b-6381-545c-b841-dfa2cb98be4e
和答元明黔南贈別,黄庭堅,json/poet.song.56000.json,409dbaef-8791-5085-9923-761f41071f6a
題蘇若蘭回文錦詩圖,黄庭堅,json/poet.song.56000.json,cbb8860b-ad7e-5181-87c4-863ea7f224e4
次韵楊明叔四首  其一,黄庭堅,json/poet.song.56000.json,4184f616-1ffd-550c-bbc9-b666678e6708
次韵楊明叔四首  其二,黄庭堅,json/poet.song.56000.json,31796938-92c5-5641-bbc8-2fbbed4a49dd
次韵楊明叔四首  其三,黄庭堅,json/poet.song.56000.json,76cdcedb-b539-583f-aaa3-462f969b4d88
次韵楊明叔四首  其四,黄庭堅,json/poet.song.56000.json,df344880-c095-5558-a4fc-03ef9ea1ff67
再次韵,黄庭堅,json/poet.song.56000.json,3abdf8b9-4d89-54cb-9bad-2219a1cdc2ec
謫居黔南十首  其一,黄庭堅,json/poet.song.56000.json,a37c4a23-218b-5f67-a6a0-48bc49b2e631
謫居黔南十首  其二,黄庭堅,json/poet.song.56000.json,fa1542f3-ca5e-5dc2-9004-3e54c0662cd4
謫居黔南十首  其三,黄庭堅,json/poet.song.56000.json,bcc9962f-eba4-5f29-8eb2-219d4e86e764
謫居黔南十首  其四,黄庭堅,json/poet.song.56000.json,75ab279a-38ff-543c-a148-59affcf0b94c
謫居黔南十首  其五,黄庭堅,json/poet.song.56000.json,b45d563d-0565-5f94-9438-c0e97489ea82
謫居黔南十首  其六,黄庭堅,json/poet.song.56000.json,f7c5d477-8445-58c2-9bc9-e1b6c8de458d
謫居黔南十首  其七,黄庭堅,json/poet.song.56000.json,15b3cd62-bccb-5ad9-b9c9-606f109bb474
謫居黔南十首  其八,黄庭堅,json/poet.song.56000.json,749e9790-fd2d-5764-b64c-93e96a071432
謫居黔南十首  其九,黄庭堅,json/poet.song.56000.json,36cfb38e-2695-5ad3-8f7d-276bfc4a888b
謫居黔南十首  其一○,黄庭堅,json/poet.song.56000.json,4d29d3d5-78e6-59d6-a31b-d4bd0e62cdd3
贈黔南賈使君,黄庭堅,json/poet.song.56000.json,418f9f7a-40d6-5d05-a957-b599de3ff4d7
次韵雨絲雲鶴二首  其一,黄庭堅,json/poet.song.56000.json,b9f3bf95-ced5-5fb3-9788-e8d0195aba4e
次韵雨絲雲鶴二首  其二,黄庭堅,json/poet.song.56000.json,cb3765b0-ed66-59fd-b209-ac4102f03746
從斌老乞苦筍,黄庭堅,json/poet.song.56000.json,10d52d33-c17d-59f2-b72b-3f7d015bf236
次韵黄斌老所畫橫竹,黄庭堅,json/poet.song.56000.json,fb89d39c-5966-5ea9-957f-0c858cff5ec4
次韵謝黄斌老送墨竹十二韵,黄庭堅,json/poet.song.56000.json,17dd4cb8-59dc-5d45-ad1e-8d6be1dd619c
用前韵謝子舟爲予作風雨竹,黄庭堅,json/poet.song.56000.json,55515383-3063-52b7-996d-5ad3309ea6ef
再用前韵詠子舟所作竹,黄庭堅,json/poet.song.56000.json,7ba0ba8a-fb4c-538e-ba86-77af77c5c567
戲詠子舟畫兩竹兩鸜鵒,黄庭堅,json/poet.song.56000.json,32fc84b5-e284-5095-9951-65149c4abc49
次韵答斌老病起獨游東園二首  其一,黄庭堅,json/poet.song.56000.json,2598e652-8a13-53d0-a787-fa5792203573
次韵答斌老病起獨游東園二首  其二,黄庭堅,json/poet.song.56000.json,caa9a58e-273b-5395-a640-6059ee857a06
又和二首  其一,黄庭堅,json/poet.song.56000.json,bb212062-d91d-5997-a079-392ecb93e5cf
又和二首  其二,黄庭堅,json/poet.song.56000.json,9b41d921-c4f3-5fc6-b45d-2f2249e29dda
又答斌老病愈遣悶二首  其一,黄庭堅,json/poet.song.56000.json,ee7f4473-5f2c-5967-b693-8e5484707dc8
又答斌老病愈遣悶二首  其二,黄庭堅,json/poet.song.56000.json,58047766-8a49-5154-bc73-4cbee8962973
次韵黄斌老晚游池亭二首  其一,黄庭堅,json/poet.song.56000.json,b90f3702-f877-5624-804e-b417e3a2486c
次韵黄斌老晚游池亭二首  其二,黄庭堅,json/poet.song.56000.json,aa771a34-1952-56e7-9206-c3a531cd5754
戲答史應之三首  其一,黄庭堅,json/poet.song.56000.json,9069f053-1663-5b93-991c-000e56536960
戲答史應之三首  其二,黄庭堅,json/poet.song.56000.json,69ac88bd-80ea-5001-9e28-fe49107de15a
戲答史應之三首  其三,黄庭堅,json/poet.song.56000.json,83f18640-4fba-54e2-a03f-69b4065e9f37
題也足軒,黄庭堅,json/poet.song.56000.json,394f1f6e-0b81-5ec8-be72-3f68d4ee8877
寄題榮州祖元大師此君軒,黄庭堅,json/poet.song.56000.json,c8bc1259-fb15-53a0-bd31-d923837fee9a
答李任道謝分豆粥,黄庭堅,json/poet.song.56000.json,0994854a-8b7c-5c23-8545-2f4993e48ef9
贈知命弟離戎州,黄庭堅,json/poet.song.56000.json,7817833f-1a3a-5b7d-9e00-cee1dc5e9cf4
姪桘隨知命舟行,黄庭堅,json/poet.song.56000.json,d755c71c-0a20-523b-a782-acafcfaf582f
次韵奉答文少激推官紀贈二首  其一,黄庭堅,json/poet.song.56000.json,2bebccce-6eb0-5bd5-8937-de8af66638b7
次韵奉答文少激推官紀贈二首  其二,黄庭堅,json/poet.song.56000.json,18cc1342-cd81-50e7-99b2-1109d88fc0df
次韵文少激祈雨有感,黄庭堅,json/poet.song.56000.json,0da7a394-dd98-5437-b721-37da54ae8579
次韵李任道晚飲鎖江亭,黄庭堅,json/poet.song.56000.json,c3c29e37-2ca5-5212-9297-03cd17af5143
再次韵兼簡履中南玉三首  其一,黄庭堅,json/poet.song.56000.json,883854ad-4ac5-5723-bc1b-b4ae6a84b106
再次韵兼簡履中南玉三首  其二,黄庭堅,json/poet.song.56000.json,837138c2-7e8d-53e1-bb7d-236473333b70
再次韵兼簡履中南玉三首  其三,黄庭堅,json/poet.song.56000.json,126fb2d8-2e63-5684-8cec-a9c7ddcd20e2
次韵任道食荔支有感三首  其一,黄庭堅,json/poet.song.56000.json,cf6f33c3-006e-5857-bad9-ecae49a767ce
次韵任道食荔支有感三首  其二,黄庭堅,json/poet.song.56000.json,5836c2f7-6f5f-5ac3-8706-43293966667b
次韵任道食荔支有感三首  其三,黄庭堅,json/poet.song.56000.json,cedcf2e9-09d1-5d2e-bb19-91cbb92dff52
廖致平送綠荔支爲戎州第一王公權荔支綠酒亦爲戎州第一,黄庭堅,json/poet.song.56000.json,71b19508-e784-55c0-a29b-61d350546176
謝楊履道送銀茄四首  其一,黄庭堅,json/poet.song.56000.json,5f4ce72f-412d-5f66-94b1-bc301bc426b4
謝楊履道送銀茄四首  其二,黄庭堅,json/poet.song.56000.json,4775a8ac-8d5a-5723-9af1-0907d8ffa178
謝楊履道送銀茄四首  其三,黄庭堅,json/poet.song.56000.json,ec5e72ef-1f17-50c7-a68e-7b2498afbeab
謝楊履道送銀茄四首  其四,黄庭堅,json/poet.song.56000.json,0a9d7269-2ccd-5669-8084-61cfa80f1b44
送石長卿太學秋補,黄庭堅,json/poet.song.56000.json,7655102d-c6dc-5a77-b95a-51fb08eeb016
次韵少激甘露降太守居桃葉上,黄庭堅,json/poet.song.56000.json,a4f920dd-0c93-55e9-9388-6ba386b21882
