title,author,belongTo,belongToName,id
趙資政建三層樓中層藏書,樓鑰,json/poet.song.158000.json,全宋词,60a8bdb9-8198-5180-920b-c5e6540b41ad
再題行看子,樓鑰,json/poet.song.158000.json,全宋词,22a287a8-ae95-5a19-83e0-4b3687692d06
寄題吳漢英玩芳亭,樓鑰,json/poet.song.158000.json,全宋词,652c5997-04f6-5c3e-b326-5e9fb8b7d7dd
送孫子祥赴新昌主簿,樓鑰,json/poet.song.158000.json,全宋词,4d97784a-daf6-5ede-ae9b-e9d3fe091683
送淳丞上虞,樓鑰,json/poet.song.158000.json,全宋词,6c4d518f-0c3f-5f02-9b77-1aeff55d78d1
送伯中弟尉新喻,樓鑰,json/poet.song.158000.json,全宋词,fb779dba-3b6b-5387-929c-3b7c8a11891e
送張子宓分教澧陽,樓鑰,json/poet.song.158000.json,全宋词,14a32ea2-68ce-59cd-b3aa-c6dca186a4d6
送周君可宰會稽,樓鑰,json/poet.song.158000.json,全宋词,64e9f55c-fc09-58ee-ba3d-dd1d5940c14c
錢清王千里得王大令保母磚刻爲賦長句,樓鑰,json/poet.song.158000.json,全宋词,a28ab43e-abdd-5fb1-8ca9-0aea7fe87d4d
趙資政招賞川海棠次袁和叔韻,樓鑰,json/poet.song.158000.json,全宋词,1659a2ec-8868-5f12-94c0-0c196d5b1592
泉口浄明院晝寢,樓鑰,json/poet.song.158000.json,全宋词,917935da-e7ab-5add-96a9-6cf7b6d8a227
賦蔣甥若水番馬圖,樓鑰,json/poet.song.158000.json,全宋词,404efe27-99b2-5a59-8d32-69bcd3527c14
陳表道惠米纜,樓鑰,json/poet.song.158000.json,全宋词,135e7ea2-115d-5ffa-ba68-39ce340c9225
盧甥申之自吳門寄顔樂間畫牋,樓鑰,json/poet.song.158000.json,全宋词,d1772db3-b431-5c9f-a511-e0322dd03698
題申之寄示春郊畫軸,樓鑰,json/poet.song.158000.json,全宋词,c105e424-0e91-5e21-8fa2-b654fdec021f
六言問天池寶華,樓鑰,json/poet.song.158000.json,全宋词,a6fd5ff0-35a2-5b1e-86f3-fe57cc9f9a33
贈成都魯講書,樓鑰,json/poet.song.158000.json,全宋词,b318a6f5-2745-5859-8e52-3e461e9e33f5
趙資政當山堂,樓鑰,json/poet.song.158000.json,全宋词,bd53d96a-1287-5573-92c3-0583c3fc4c62
風琴,樓鑰,json/poet.song.158000.json,全宋词,41634e87-b803-5fca-886d-f549893895df
寄題臨江徐祕閣儒榮堂,樓鑰,json/poet.song.158000.json,全宋词,2edbf64e-dd1c-597f-803f-03b98037f6e7
送袁恭安赴江州節推,樓鑰,json/poet.song.158000.json,全宋词,e0b5a06a-9b53-5aab-bf63-e184d4bfc31d
