title,author,belongTo,belongToName,id
春晚奉陪相公西亭宴集,武元衡,json/poet.tang.16000.json,全唐诗,d9e91ba3-7932-59e7-9212-68220ad7a182
送崔判官使太原,武元衡,json/poet.tang.16000.json,全唐诗,795b5961-c125-5848-8651-ed8bb0c62588
幕中諸公有觀獵之作因繼之,武元衡,json/poet.tang.16000.json,全唐诗,85fd410a-3747-5ea4-81ee-5bf5324c160b
同幕中諸公送李侍御歸朝,武元衡,json/poet.tang.16000.json,全唐诗,8896e073-9b46-5336-a676-9973dfa7e253
送張六諫議歸朝,武元衡,json/poet.tang.16000.json,全唐诗,abea3f74-1ee3-5b7e-ac23-4d05e8bdefb1
酬嚴司空荆南見寄,武元衡,json/poet.tang.16000.json,全唐诗,ec5f114b-1915-5c2c-9964-27d24852496a
南徐別業早春有懷,武元衡,json/poet.tang.16000.json,全唐诗,5ffc3071-f069-58a9-9ae5-e11c587ea5f0
摩訶池宴,武元衡,json/poet.tang.16000.json,全唐诗,b9e051b0-d66c-5590-ba3a-7c66274e32af
至櫟陽崇道寺聞嚴十少府趨侍,武元衡,json/poet.tang.16000.json,全唐诗,74583514-fcf0-5762-8970-b82cb647d092
春暮郊居寄朱舍人,武元衡,json/poet.tang.16000.json,全唐诗,8ab8236f-5b28-5b19-9972-e63c01cebd34
送溫況遊蜀,武元衡,json/poet.tang.16000.json,全唐诗,5bf6dc6c-7729-5dbc-9a98-0fca41a348fc
崔敷歎春物將謝恨不同覽時余方爲事牽束及往尋不遇題之留贈,武元衡,json/poet.tang.16000.json,全唐诗,b2ffa8e7-b3d9-50f5-bd8c-3d452b7ee73a
秋燈對雨寄史近崔積,武元衡,json/poet.tang.16000.json,全唐诗,d6414416-88ba-57ca-8adc-4a574b2e6dae
春題龍門香山寺,武元衡,json/poet.tang.16000.json,全唐诗,0226d726-3ec5-5318-93fe-f60faf3eca98
酬陸三與鄒十八侍御,武元衡,json/poet.tang.16000.json,全唐诗,4c33ef3f-e0e8-59e4-9d99-26efa3e5f88c
酬談校書長安秋夜對月寄諸故舊,武元衡,json/poet.tang.16000.json,全唐诗,59c23a84-ad10-56ee-9024-ca78ba3618d3
送田三端公還鄂州,武元衡,json/poet.tang.16000.json,全唐诗,e7604637-5d2d-5f48-8c01-eb05e8c59fd9
送李秀才赴滑州詣大夫舅,武元衡,json/poet.tang.16000.json,全唐诗,1e5dedc5-4976-5d64-9dd7-868b06fe7ff2
秋日書懷,武元衡,json/poet.tang.16000.json,全唐诗,ef4216ff-032f-5a25-9dea-ce2481bf44da
南昌灘,武元衡,json/poet.tang.16000.json,全唐诗,1d879c7f-02a6-5413-8067-61e50fde6732
奉和聖製豐年多慶九日示懷,武元衡,json/poet.tang.16000.json,全唐诗,01ec1559-3460-50ee-bcb9-a6ceb61d3120
夏日陪馮許二侍郎與嚴祕書遊昊天觀覽舊題寄同里楊華州中丞,武元衡,json/poet.tang.16000.json,全唐诗,e1cb3eea-c3b0-5358-85eb-0c32f7cbae43
奉和聖製重陽日即事,武元衡,json/poet.tang.16000.json,全唐诗,0bbae32f-5c33-5e86-aa95-c29ab6f6b197
秋日臺中寄懷簡諸僚,武元衡,json/poet.tang.16000.json,全唐诗,a3fddfcc-6735-5239-a579-351b594c6bbe
奉酬淮南中書相公見寄,武元衡,json/poet.tang.16000.json,全唐诗,c901838e-fd46-5138-acf9-983089d0e8fb
甫搆西亭偶題因呈監軍及幕中諸公,武元衡,json/poet.tang.16000.json,全唐诗,da86a2db-b491-5416-aace-1503ed304185
和楊弘微春日曲江南望,武元衡,json/poet.tang.16000.json,全唐诗,3dbedbf6-5abf-5ee0-8b28-490b85ab1169
長安秋夜懷陳京昆季,武元衡,json/poet.tang.16000.json,全唐诗,83e17060-3867-5450-ae13-5d0891c52744
冬日漢江南行將赴夏口途次江陵界寄裴尚書,武元衡,json/poet.tang.16000.json,全唐诗,1611c99a-3d6e-5e2d-91b5-631a9c74254f
奉酬中書李相公早朝於中書候傳點偶書所懷,武元衡,json/poet.tang.16000.json,全唐诗,85d15346-cd34-5d65-bd0d-c16de5f37e85
甲午歲相國李公有北園寄贈之作吟翫歷時屢促酬答機務不暇未及報章今古遽分電波增感留墓劒而心許感鄰笛而意傷寓哀冥寞以廣遺韻云,武元衡,json/poet.tang.16000.json,全唐诗,212ded48-3e34-554e-92fc-01756790a08f
和楊三舍人晚秋與崔二舍人張祕監苗考功同遊昊天觀時中書寓直不得陪隨因追往年曾與舊僚聯遊此觀紀題在壁已有淪亡書事感懷輙以呈寄兼呈東省三給事之作楊君見徴鄙詞因以繼和,武元衡,json/poet.tang.16000.json,全唐诗,c0c34ec7-c568-5124-a5dc-43b69a52fc77
酬李十一尚書西亭暇日書懷見寄十二韻之作,武元衡,json/poet.tang.16000.json,全唐诗,e65a6ebf-4120-52c1-ae16-a9533459802a
秋懷奉寄朱補闕,武元衡,json/poet.tang.16000.json,全唐诗,1ffef7ef-aa4d-5aed-a6c5-10cb2e16e54b
奉酬中書相公至日圜丘行事合於中書宿齋移止於集賢院敘情見寄之什,武元衡,json/poet.tang.16000.json,全唐诗,5ad97fb0-b43c-51cd-baaa-a74201db4263
