title,author,belongTo,belongToName,id
新霜行,呂本中,json/poet.song.92000.json,全宋词,f13dea88-6ad0-5eae-a5a9-70bb65c63e16
將去曹南連得江晁書因歎存沒諸友遂成長韻,呂本中,json/poet.song.92000.json,全宋词,8dcbbc31-1690-5632-a3cc-860602ffebd1
精衛詩,呂本中,json/poet.song.92000.json,全宋词,2d08057a-0d06-5efb-92fa-3f0847e763c5
寧陵弟相送至南京因成四韻寄季一子之叔用,呂本中,json/poet.song.92000.json,全宋词,e2eaca17-b33c-5cce-a43c-ce26873b197c
十一月一日步河堤上,呂本中,json/poet.song.92000.json,全宋词,b9daf552-9939-5e76-8bd0-9de08bc56451
留侯,呂本中,json/poet.song.92000.json,全宋词,1cf41d50-5850-57da-931d-1908406baf15
送韓撝秉則赴棣倅,呂本中,json/poet.song.92000.json,全宋词,c60012f4-028b-55b3-8940-f0b869d655b0
讀秦碑,呂本中,json/poet.song.92000.json,全宋词,0e08def7-b350-5852-a4bf-5d58b98af762
次韻答曹州同官兼簡范寥信中,呂本中,json/poet.song.92000.json,全宋词,db548966-c120-509b-affc-4dfd0eaeb63c
龔彦承觀軒,呂本中,json/poet.song.92000.json,全宋词,ffd3f1d4-eb7a-5225-ad95-df131c7f4cdc
畫馬圖,呂本中,json/poet.song.92000.json,全宋词,bd450bce-bba9-54ce-90e1-eda77dea2255
堤上,呂本中,json/poet.song.92000.json,全宋词,07f8ed7b-6b3c-507d-926b-43a53a69c0b3
將赴海陵出京治泎覓舟候送客不至遂行,呂本中,json/poet.song.92000.json,全宋词,9898c063-1540-59f4-b054-8c4d7131a822
京師新鄭與諸晁兄弟往還前後數詩  其一,呂本中,json/poet.song.92000.json,全宋词,e3b89ab8-5f74-5bcf-bce7-c7b55edc4af7
京師新鄭與諸晁兄弟往還前後數詩  其二,呂本中,json/poet.song.92000.json,全宋词,0baefef9-c8cb-5289-a199-e63a28e2ea52
京師新鄭與諸晁兄弟往還前後數詩  其三,呂本中,json/poet.song.92000.json,全宋词,83a5ed26-3e4e-5a61-a846-896dfda275e0
京師新鄭與諸晁兄弟往還前後數詩  其四,呂本中,json/poet.song.92000.json,全宋词,159e3f8d-f6af-50d7-ba9e-086e93113776
京師新鄭與諸晁兄弟往還前後數詩  其五,呂本中,json/poet.song.92000.json,全宋词,a6c95857-8280-5553-9bd3-f49c273fed03
本中將爲海陵之行念當復與子之作别意殊憒憒偶得兩詩上呈并告送與壯輿叔用也  其一,呂本中,json/poet.song.92000.json,全宋词,54a867c9-66a2-5f66-bbb8-4c4a0f3ff3f2
本中將爲海陵之行念當復與子之作别意殊憒憒偶得兩詩上呈并告送與壯輿叔用也  其二,呂本中,json/poet.song.92000.json,全宋词,79eb0162-65f7-5655-9b7e-c457decd8f3a
雁,呂本中,json/poet.song.92000.json,全宋词,574fcd19-9ec3-50b7-91b5-21e00c0139de
赴海陵行次寶應,呂本中,json/poet.song.92000.json,全宋词,52e2d32b-d909-54ec-9f54-5618336cfb1e
海陵雜興八首  其一,呂本中,json/poet.song.92000.json,全宋词,f3f25a12-dd5a-55f9-9055-a8edb6bf3354
海陵雜興八首  其二,呂本中,json/poet.song.92000.json,全宋词,7353643d-9914-5336-b0e9-5f8cdc1dbefe
海陵雜興八首  其三,呂本中,json/poet.song.92000.json,全宋词,a95a95cb-7fcc-55b9-9204-75a796f84371
海陵雜興八首  其四,呂本中,json/poet.song.92000.json,全宋词,bdb6c1c3-7f06-5b9d-b388-161c0e773a48
海陵雜興八首  其五,呂本中,json/poet.song.92000.json,全宋词,cada66bd-8bee-5429-a9d8-fd41c5b59ccf
海陵雜興八首  其六,呂本中,json/poet.song.92000.json,全宋词,5214214b-0763-525e-b285-680add8a833d
海陵雜興八首  其七,呂本中,json/poet.song.92000.json,全宋词,ce5a36d2-d39f-562a-ba83-eca960b112ca
海陵雜興八首  其八,呂本中,json/poet.song.92000.json,全宋词,c5c0dde5-4130-5301-a24d-e915e0c94c27
往来送迎城南道中二絕  其一,呂本中,json/poet.song.92000.json,全宋词,0fa44dcc-c532-5069-bd66-697060bb605a
往来送迎城南道中二絕  其二,呂本中,json/poet.song.92000.json,全宋词,44a59ff5-269d-550f-a996-f9ef7c837831
往来送迎城南道中二絕  其三,呂本中,json/poet.song.92000.json,全宋词,974dc1f1-c5a0-52f3-9d2a-297359ac0de2
往来送迎城南道中二絕  其四,呂本中,json/poet.song.92000.json,全宋词,8a4e57c2-a065-550d-a865-e8d72590764c
往来送迎城南道中二絕  其五,呂本中,json/poet.song.92000.json,全宋词,98c011d2-250c-571e-8236-7a04c082e02d
病中夜聞雪作時堯明有廣陵之行未歸思爲數語奉寄久之未就他日堯明歸擕詩相過飄然有御風凌雲之氣因以前詩答之,呂本中,json/poet.song.92000.json,全宋词,ccbf2397-9aa3-54fe-afc2-d29f2842338e
次韻堯明貢院詩,呂本中,json/poet.song.92000.json,全宋词,1dafd6d6-0b22-50e2-a02d-d67a60fe6f23
海陵夜作,呂本中,json/poet.song.92000.json,全宋词,36c092d4-65fb-5f40-9f25-72fe17fe448d
秋夜行,呂本中,json/poet.song.92000.json,全宋词,c053ed0c-58f0-5d20-b0f4-35b3cb1bc2a3
臘梅,呂本中,json/poet.song.92000.json,全宋词,7455cab5-0c41-52f1-8f8a-1024df6c6fc0
牧牛兒,呂本中,json/poet.song.92000.json,全宋词,5b2512de-b132-5a02-99b0-829cea9fb8fb
洞庭,呂本中,json/poet.song.92000.json,全宋词,09d4a52e-8f3d-5ee7-8439-8c9f339c39ad
細雨,呂本中,json/poet.song.92000.json,全宋词,523dcbfe-89ce-540c-a9ee-1cb42f5c80c6
王陽,呂本中,json/poet.song.92000.json,全宋词,0bd108e3-9408-5882-a013-74da4914f925
題趙丞瑞薏苡圖,呂本中,json/poet.song.92000.json,全宋词,005272c9-77b7-5bab-988a-e959e43c97f0
即事,呂本中,json/poet.song.92000.json,全宋词,0e346cab-b040-5610-827e-6418b1632d91
寄晁以道,呂本中,json/poet.song.92000.json,全宋词,3bb36c30-10ed-51ab-a219-0f06fb7d2c02
橋上口占二首  其一,呂本中,json/poet.song.92000.json,全宋词,c0a05f9d-1cf9-503d-a5da-659df99fa14e
橋上口占二首  其二,呂本中,json/poet.song.92000.json,全宋词,44152a6b-4b6c-52a6-8f9c-a528fce31003
次韻遜叔直門見寄兼請堯明同和,呂本中,json/poet.song.92000.json,全宋词,8e052707-993d-559d-9a1e-54d2df2e1488
再和兼寄奉符大有叔,呂本中,json/poet.song.92000.json,全宋词,0e736ecb-61c7-538a-80d1-a281bc9ebcea
雨後至城外,呂本中,json/poet.song.92000.json,全宋词,2f6e55fa-a80e-5f51-9ea9-18d495365f4e
龐公,呂本中,json/poet.song.92000.json,全宋词,70380bbd-fd97-5c46-a6c7-57d682dd49e4
衛青,呂本中,json/poet.song.92000.json,全宋词,4e8d254f-aede-5979-b135-b84968b91f58
雜詩三首  其一,呂本中,json/poet.song.92000.json,全宋词,337e1e31-89db-5aae-8992-072a1970376e
雜詩三首  其二,呂本中,json/poet.song.92000.json,全宋词,7e63282a-9616-5e4b-a9db-ed21b3a45eb9
雜詩三首  其三,呂本中,json/poet.song.92000.json,全宋词,8b929bf8-4dad-5353-b40b-69958835f9f7
秋日三首  其一,呂本中,json/poet.song.92000.json,全宋词,5d5c779b-91e2-59b6-bf63-c6d18bba623d
秋日三首  其二,呂本中,json/poet.song.92000.json,全宋词,61f13913-8580-5f70-95c3-9b0b5922fe1f
秋日三首  其三,呂本中,json/poet.song.92000.json,全宋词,6b9544bd-5c68-5746-90e2-5e7477857692
橙二首  其一,呂本中,json/poet.song.92000.json,全宋词,0f0cc54a-3a95-5410-8a19-768cafb5e15f
橙二首  其二,呂本中,json/poet.song.92000.json,全宋词,4f9f67a4-a7b6-5c34-8ffe-4bcb7e7287d4
寄京師親舊,呂本中,json/poet.song.92000.json,全宋词,af382a03-6597-5789-bd9f-3411117316ca
和成士瑴鹿女泉詩,呂本中,json/poet.song.92000.json,全宋词,9d01188a-0a51-595a-8964-44de25e8f70e
春申君,呂本中,json/poet.song.92000.json,全宋词,8e616dde-a05e-59fd-ae86-095d66a72b88
秋日三首  其一,呂本中,json/poet.song.92000.json,全宋词,280141d3-870d-5af4-af20-1fe274315c58
秋日三首  其二,呂本中,json/poet.song.92000.json,全宋词,f9d37f15-9826-50b1-82b2-0dbf36d87208
秋日三首  其三,呂本中,json/poet.song.92000.json,全宋词,25862dc8-d52d-5d0d-a53d-34b02e1bc09b
和成士瑴海安道中見寄,呂本中,json/poet.song.92000.json,全宋词,8bbb3782-59cb-582c-845f-dabaf03a722e
送虞澹季然之官京師,呂本中,json/poet.song.92000.json,全宋词,7b618047-7083-5d58-98d7-680994d4d8dd
海陵病中  其一,呂本中,json/poet.song.92000.json,全宋词,b7a7c669-48ee-56e3-ba10-57dca116846e
海陵病中  其二,呂本中,json/poet.song.92000.json,全宋词,aef4cf8b-118d-5647-be83-627cb7e2a97f
海陵病中  其三,呂本中,json/poet.song.92000.json,全宋词,5e2481a5-4c13-5e81-9676-d83ac500ea3c
海陵病中  其四,呂本中,json/poet.song.92000.json,全宋词,89eb304a-c11e-5260-9456-dfc68efd4ff2
海陵病中  其五,呂本中,json/poet.song.92000.json,全宋词,318e4037-6448-5e28-b8aa-0f239f33465c
次韻季叔友賀堯明登第叔友丹陽人也本中得其人之詳於王堯明恨未之識也堯明擢第叔友作詩賀之堯明令繼作既喜叔友能不妄許可又嘉堯明進退取捨皆中乎道也三首  其一,呂本中,json/poet.song.92000.json,全宋词,a0611b07-9d76-5ea7-ba50-a5e0c6485caa
次韻季叔友賀堯明登第叔友丹陽人也本中得其人之詳於王堯明恨未之識也堯明擢第叔友作詩賀之堯明令繼作既喜叔友能不妄許可又嘉堯明進退取捨皆中乎道也三首  其二,呂本中,json/poet.song.92000.json,全宋词,a01aa075-3515-5a03-a716-6adb4150ace2
次韻季叔友賀堯明登第叔友丹陽人也本中得其人之詳於王堯明恨未之識也堯明擢第叔友作詩賀之堯明令繼作既喜叔友能不妄許可又嘉堯明進退取捨皆中乎道也三首  其三,呂本中,json/poet.song.92000.json,全宋词,b4748655-17fe-5ddd-bd2f-0090ba0af53c
次韻堯明見和因及李蕭遠五詩  其一,呂本中,json/poet.song.92000.json,全宋词,1753cfc1-10bc-5371-af3c-1425f06bc180
次韻堯明見和因及李蕭遠五詩  其二,呂本中,json/poet.song.92000.json,全宋词,5bdb5b2f-3468-59fb-bf50-79f15c64502a
次韻堯明見和因及李蕭遠五詩  其三,呂本中,json/poet.song.92000.json,全宋词,52907bce-5ba7-502b-9b26-b081273e0356
次韻堯明見和因及李蕭遠五詩  其四,呂本中,json/poet.song.92000.json,全宋词,7c4c907b-652c-5cb9-9d72-0d06bfcf1de3
次韻堯明見和因及李蕭遠五詩  其五,呂本中,json/poet.song.92000.json,全宋词,27c89ba8-3a96-54db-8620-406d8ad7a87f
西歸舟中懷通泰諸君,呂本中,json/poet.song.92000.json,全宋词,2ebd3a87-eea5-576c-86cd-95f58aa18478
寄馬巨濟察院時監泰州酒得宫祠歸南京,呂本中,json/poet.song.92000.json,全宋词,46a626e2-e85c-51b7-aa3d-7489a5ab649a
寄趙十弟,呂本中,json/poet.song.92000.json,全宋词,4cb3b871-c2e1-50ac-8378-9eae7b26938f
叔度季明學問甚勤而求於余甚重其將必有所成也因作兩詩寄之  其一,呂本中,json/poet.song.92000.json,全宋词,af5038b4-a4eb-5306-b14d-a00f2490c23a
叔度季明學問甚勤而求於余甚重其將必有所成也因作兩詩寄之  其二,呂本中,json/poet.song.92000.json,全宋词,5ff0b2b7-da35-5486-914e-ab9e14182865
與季宏子植同過信中飲薜荔亭下夜分乃散别後奉懷遂成長韻,呂本中,json/poet.song.92000.json,全宋词,bcd31fef-bbe3-5733-aa4a-3f447e322f6a
秋日呈顔夷仲,呂本中,json/poet.song.92000.json,全宋词,28068aa3-0e88-536f-8717-7470368a2bc1
謝任伯夫人挽詩,呂本中,json/poet.song.92000.json,全宋词,5cb0eef1-ca75-5883-adb3-3bf53049628b
贈筆工安伋,呂本中,json/poet.song.92000.json,全宋词,e2cf9fea-b2b1-5fa3-b6c6-43f1b0fde8d2
寄共誠賈秀才,呂本中,json/poet.song.92000.json,全宋词,dc508fb2-f955-5ef7-b480-58d4250830a5
題大名官舍,呂本中,json/poet.song.92000.json,全宋词,af0c105a-42c9-55f5-94c9-de649dcb24ed
秋日即事四首  其一,呂本中,json/poet.song.92000.json,全宋词,a8677a30-8e5c-5dcd-8623-9a6594ad597d
秋日即事四首  其二,呂本中,json/poet.song.92000.json,全宋词,6538c51c-1317-5a5d-b81d-11cdd5aeab48
秋日即事四首  其三,呂本中,json/poet.song.92000.json,全宋词,3cdc6491-80a7-5499-bc0d-c943bbde9579
秋日即事四首  其四,呂本中,json/poet.song.92000.json,全宋词,e172a11e-3894-5bea-a9ec-874a8c06998f
閏月九日,呂本中,json/poet.song.92000.json,全宋词,2a694007-6177-5a9d-9fbc-867e669b1949
惡木,呂本中,json/poet.song.92000.json,全宋词,ff62b32b-fea3-56cc-a29c-94f42a468eba
江上二首  其一,呂本中,json/poet.song.92000.json,全宋词,2fc131f5-a3c3-5131-af4e-94c95dcdc4fa
江上二首  其二,呂本中,json/poet.song.92000.json,全宋词,e40b12e6-3f8f-57bd-9841-f0e382f32ae3
寄外弟蔡明善,呂本中,json/poet.song.92000.json,全宋词,7c2d6a7e-5396-5dd2-b5bf-91d1fc4961a9
秋夜,呂本中,json/poet.song.92000.json,全宋词,a8815bf3-f805-5c5c-b6a9-93317b33b871
蛇,呂本中,json/poet.song.92000.json,全宋词,a2e89e69-d6c3-57d9-a2bd-b62f34d3c8fb
謝新酒螃蟹,呂本中,json/poet.song.92000.json,全宋词,cbb3c590-8141-541f-9593-801be61a491b
寄諸子,呂本中,json/poet.song.92000.json,全宋词,c8be1436-d8f0-55a6-9f7e-c51bfbba701b
湘水,呂本中,json/poet.song.92000.json,全宋词,2f0a4b7a-bc60-5f3d-b6e8-9c3a328aeaa1
頃與知止相別於曹州西門外蓋今十四年矣聞嘗自澶淵過此感嘆,呂本中,json/poet.song.92000.json,全宋词,d8b99344-5b5a-5b92-b6cc-bf819703ce18
雙廟,呂本中,json/poet.song.92000.json,全宋词,1218bc75-0e69-5e0b-a0b2-b1715e3ea61f
歸自成園,呂本中,json/poet.song.92000.json,全宋词,ef9f3f97-3065-5f53-b9d3-98b5738edc80
與諸舍弟游董村,呂本中,json/poet.song.92000.json,全宋词,0267c232-62ab-5f48-b113-6b3bf4fcf5e5
見信民舊書有感,呂本中,json/poet.song.92000.json,全宋词,954c562b-8a62-5feb-bdf2-b5d340618171
同叔用宿子之家,呂本中,json/poet.song.92000.json,全宋词,356996d5-2de3-5de4-9dab-8a3583a5e079
游西池歸,呂本中,json/poet.song.92000.json,全宋词,724b8a09-755c-50eb-b687-b4b367af302d
出順天門歸陽翟二首  其一,呂本中,json/poet.song.92000.json,全宋词,9ea1d839-1e8f-5f1c-ae72-6b8113f9283b
出順天門歸陽翟二首  其二,呂本中,json/poet.song.92000.json,全宋词,d4b8ee68-e1da-5078-a2bc-b121eb2dc8dd
新鄭路中,呂本中,json/poet.song.92000.json,全宋词,8edfd99b-9daf-522d-a006-d7ed1564eb13
離新鄭,呂本中,json/poet.song.92000.json,全宋词,081afb2d-e8ed-59ee-bb4b-513f78ef602a
宿潁昌范氏水閣,呂本中,json/poet.song.92000.json,全宋词,9ee656ce-78a6-59b5-aa05-16d2796929a5
聞南寇已平歡快之甚作詩五十韻,呂本中,json/poet.song.92000.json,全宋词,7c640253-80e3-554e-b3e0-6f465f1dd358
還韓城三首  其一,呂本中,json/poet.song.92000.json,全宋词,fa4d396e-dfd8-582d-a461-55e41a29ce24
還韓城三首  其二,呂本中,json/poet.song.92000.json,全宋词,4b976599-99b3-57d1-9ca4-d36ab5e9b1af
