title,author,belongTo,id
送鄭察推叔友罷官之潮陽二首  其二,黄公度,json/poet.song.117000.json,274c4d28-2530-5118-b595-8deb7d0ccf30
和蔡司法南安之什,黄公度,json/poet.song.117000.json,e3e5e9cf-0fe3-587b-97d4-941dcdd3b2b3
春雨中會西山佛迹,黄公度,json/poet.song.117000.json,1ceeb001-dac5-52a5-b23a-e17fb46653fa
陳晉江以壬戌四月上澣宴同僚于二公亭,黄公度,json/poet.song.117000.json,c958418b-2ad5-5512-b854-445fc141cfdc
越十日陪使君汪內翰復來,黄公度,json/poet.song.117000.json,0d1ee909-cfad-523f-ae92-2cdf60344a29
再別鄭叔友兼寄方次雲,黄公度,json/poet.song.117000.json,e892fb85-074b-55e3-9b0e-006520a54433
三月三十日郊外即事,黄公度,json/poet.song.117000.json,b417a019-21b8-52ba-a020-6463f2091999
夜坐梅樹下率爾,黄公度,json/poet.song.117000.json,761e2efe-0c3e-50fb-842e-78461e587b90
和汪端中陪府君遊東湖,黄公度,json/poet.song.117000.json,7064c2a6-194b-528b-904e-f84b8345ed14
晚自東湖携藕花歸兒輩爭插盆池香艷不歇亦供兩日嗅翫因成,黄公度,json/poet.song.117000.json,f51fe94c-816c-57ba-b3ce-06914c193e30
壬戌中秋沿檄行縣與龔實之同宿于琴泉軒,黄公度,json/poet.song.117000.json,c59ac6f5-3e43-5143-ac4a-5cef13615cf8
實之有詩復次其韻,黄公度,json/poet.song.117000.json,f9abda5c-bff5-55d0-abb6-5e1c962d8db2
早發延福道間偶作錄呈,黄公度,json/poet.song.117000.json,f9dc8a99-7488-520a-92f2-a6df14228694
陪實之登姜峰絕頂鎸石,黄公度,json/poet.song.117000.json,d9f769b8-70d9-57ca-a47b-58b7af576a4d
鄭山鋪用實之韻,黄公度,json/poet.song.117000.json,099c850b-3c75-5b7b-97fe-be37d36b3d55
晚泊桃源驛奉懷幕府諸公,黄公度,json/poet.song.117000.json,631840e8-e159-5c45-978a-1d639f1f659a
秋旱熱甚尤苦登陟輿中戲成,黄公度,json/poet.song.117000.json,8a405e87-6969-586a-be3d-58ccb6db5e13
