title,author,belongTo,belongToName,id
送葉公義叟求宮祠歸吳下,張舜民,json/poet.song.47000.json,全宋词,2199eb51-742c-5d78-a47e-9bd259c8b71e
漁父,張舜民,json/poet.song.47000.json,全宋词,19821fe6-f429-58ef-906f-f725d985c6e0
百舌,張舜民,json/poet.song.47000.json,全宋词,556e5a3b-5489-591e-a6d0-189f5a5be287
題王侍禁壁,張舜民,json/poet.song.47000.json,全宋词,22c99df5-bb2e-51b4-9b0a-0083fa4dc418
溫泉,張舜民,json/poet.song.47000.json,全宋词,736ba022-a855-50bf-969d-1f40a06f47f8
愈泉,張舜民,json/poet.song.47000.json,全宋词,5289a8ed-ad9c-5ca0-ad1f-79d3d475078c
焦君以錦雞爲贈文彩可愛性復馴狎終日爲家貓所困因遂挈還仍嗣短句,張舜民,json/poet.song.47000.json,全宋词,37c1b0a3-a47a-514f-9114-bddf05ae63bc
句  其一,張舜民,json/poet.song.47000.json,全宋词,6ba0955c-1a36-5257-b649-d9411e1f0ef9
句  其二,張舜民,json/poet.song.47000.json,全宋词,875c50c9-d868-549c-b5ee-fe9ea5329cbd
句  其三,張舜民,json/poet.song.47000.json,全宋词,d9e232ee-b3c9-54ff-bef7-0be4a2b7d11e
句  其四,張舜民,json/poet.song.47000.json,全宋词,3b0f2bb6-8651-5c1a-b6ae-5d2760720dff
句  其五,張舜民,json/poet.song.47000.json,全宋词,94e57d98-93d7-5e10-bf12-cffbc80a98f3
句  其六,張舜民,json/poet.song.47000.json,全宋词,beea6a38-87c7-5eb5-9366-9f89bd05ddab
句  其七,張舜民,json/poet.song.47000.json,全宋词,32fb396e-1ba0-50b1-92f6-ba8aacdbc65c
句  其八,張舜民,json/poet.song.47000.json,全宋词,1279df85-ff9b-5541-bb48-613e9d5de4a1
句  其九,張舜民,json/poet.song.47000.json,全宋词,7ef936f2-7a6c-54ec-8ebd-e461c13274e9
句  其一○,張舜民,json/poet.song.47000.json,全宋词,a1f2e9f4-4ebb-53ed-a5f0-15e6e50bb7aa
句  其一一,張舜民,json/poet.song.47000.json,全宋词,844da66b-a3ed-59b7-9b65-590978826b5b
句  其一二,張舜民,json/poet.song.47000.json,全宋词,005cc79a-291c-54fd-93d8-56e7bf768d89
句  其一三,張舜民,json/poet.song.47000.json,全宋词,0376ba1b-1f2a-5cf4-9f54-9fc511523f8c
句  其一四,張舜民,json/poet.song.47000.json,全宋词,7b97f9de-edc3-5bdb-aa5a-af8d8221c980
句  其一五,張舜民,json/poet.song.47000.json,全宋词,02951f54-a3e7-549c-8771-a19e58b9cf76
句  其一六,張舜民,json/poet.song.47000.json,全宋词,cb06cbb7-9b4e-5d67-9227-94787d1e90aa
句  其一七,張舜民,json/poet.song.47000.json,全宋词,a4fe5155-24f8-50ae-bb74-d2b00e75b11a
句  其一八,張舜民,json/poet.song.47000.json,全宋词,222adab4-b2f2-5a62-ab34-f50c791652d4
句  其一九,張舜民,json/poet.song.47000.json,全宋词,eef6c826-27fe-5fb1-bef1-06178fd2281b
句  其二○,張舜民,json/poet.song.47000.json,全宋词,0e917a3f-f874-5e3b-9bec-acf49ee6d7c8
句  其二一,張舜民,json/poet.song.47000.json,全宋词,3806764a-7118-5a95-a047-e7b9c2343d3e
句  其二二,張舜民,json/poet.song.47000.json,全宋词,e8674c74-d41b-5111-bb9d-915a370b60de
句  其二三,張舜民,json/poet.song.47000.json,全宋词,a8f1ddba-5f6a-5f50-a595-360def5c682d
句  其二四,張舜民,json/poet.song.47000.json,全宋词,ac9b4625-36f5-5962-b29d-d89eed2f4481
句  其二五,張舜民,json/poet.song.47000.json,全宋词,05613be9-12bb-53ec-a2db-0808a9cc5e5c
句  其二六,張舜民,json/poet.song.47000.json,全宋词,5f8163a1-1471-53d7-895f-5207d019eca4
句  其二七,張舜民,json/poet.song.47000.json,全宋词,7511b037-fc0e-557c-b7d4-d6926cb12e4a
句  其二八,張舜民,json/poet.song.47000.json,全宋词,5faa5cc0-a2ef-5cae-91a8-cb2895680dfd
句  其二九,張舜民,json/poet.song.47000.json,全宋词,6a0c457d-bd52-5a4d-8b75-a5d0180a6965
句  其三○,張舜民,json/poet.song.47000.json,全宋词,3364011b-e4e4-5a0a-a6d2-1db886ef184a
句  其三一,張舜民,json/poet.song.47000.json,全宋词,2f0ad49f-a9b0-5299-a6f8-986b1c81005c
句  其三二,張舜民,json/poet.song.47000.json,全宋词,5822e11d-bdd6-5b9b-b46c-ab6efdecf6d2
句  其三三,張舜民,json/poet.song.47000.json,全宋词,d749cfa7-68c0-5f48-9fd7-5caa475d99a9
句  其三四,張舜民,json/poet.song.47000.json,全宋词,44bb33af-2a7c-5165-96c9-ac641f34459f
句  其三五,張舜民,json/poet.song.47000.json,全宋词,bdc74703-a8d6-5b5e-a310-ee99fda5d6f6
句  其三六,張舜民,json/poet.song.47000.json,全宋词,8755534e-1c98-52af-86e1-5069d84b6c4a
句  其三七,張舜民,json/poet.song.47000.json,全宋词,c31f620d-c7f9-5727-bb86-516c93c88a2c
句  其三八,張舜民,json/poet.song.47000.json,全宋词,0844f31e-4ef4-531f-8a37-a823c5e6b97b
句  其三九,張舜民,json/poet.song.47000.json,全宋词,4fe529b3-4fd6-5e5f-b6c8-0e30744a9daf
句  其四○,張舜民,json/poet.song.47000.json,全宋词,abc3544d-8cfe-55a8-8a61-a233a22067b5
句  其四一,張舜民,json/poet.song.47000.json,全宋词,04c73839-312e-5d52-ae28-e23bf4f070ef
句  其四二,張舜民,json/poet.song.47000.json,全宋词,fd107809-b7b4-5ae3-9d67-7a5d7244d2e3
句  其四三,張舜民,json/poet.song.47000.json,全宋词,d6dac27a-6f24-5f2c-86eb-68f1b8ef8e36
句  其四四,張舜民,json/poet.song.47000.json,全宋词,8c453508-1e31-59f0-ba8a-a9122e2b9e8b
句  其四五,張舜民,json/poet.song.47000.json,全宋词,027edc3f-be19-5a59-b557-1ee4d7844572
句  其四六,張舜民,json/poet.song.47000.json,全宋词,5f4b2546-ebd4-568a-9468-dc9eef45b8fe
句  其四七,張舜民,json/poet.song.47000.json,全宋词,da42ce25-cd36-56ef-87b8-5ef3c36ec3d0
句  其四八,張舜民,json/poet.song.47000.json,全宋词,a8e30739-ed60-56f4-a18c-9fcf6e765b91
句  其四九,張舜民,json/poet.song.47000.json,全宋词,b9ef0860-edf6-54a8-badd-d4b49501e46f
句  其五○,張舜民,json/poet.song.47000.json,全宋词,15b0a860-eb8d-527f-8961-caf7cb850d50
句  其五一,張舜民,json/poet.song.47000.json,全宋词,4f5a358e-4c9f-51aa-aa66-ff2082b2c35f
存目  其一,張舜民,json/poet.song.47000.json,全宋词,b9d2c58f-3cc4-57b7-9232-3759f3d4c966
存目  其二,張舜民,json/poet.song.47000.json,全宋词,21188d40-c008-5b12-a14c-6780146f03f8
輓蘇黄門子由  其一,王鞏,json/poet.song.47000.json,全宋词,29a84d38-6aa3-5b76-b773-caaf005e7eca
輓蘇黄門子由  其二,王鞏,json/poet.song.47000.json,全宋词,7fa31ae3-0304-50ce-8f4a-67793534e570
輓蘇黄門子由  其三,王鞏,json/poet.song.47000.json,全宋词,a852592c-2a3a-53e9-9550-6a426d9aa9f1
蕭相樓,王鞏,json/poet.song.47000.json,全宋词,b861ae6a-04a8-55ad-bdc3-e7eb95f109de
過池陽,王鞏,json/poet.song.47000.json,全宋词,5f6d8ef6-8a58-5bdb-9daf-423dd35e9a99
寄山谷,王鞏,json/poet.song.47000.json,全宋词,b480ce4b-6649-50b1-9648-e1d6f16323fc
齊山僧舍,王鞏,json/poet.song.47000.json,全宋词,c9b3fd0a-91f9-5766-b827-975b9f8a105c
全州捲煙閣,王鞏,json/poet.song.47000.json,全宋词,3a4dfb9a-66ec-5592-9985-cfce0908739b
湘山,王鞏,json/poet.song.47000.json,全宋词,a526d696-98d2-5b96-8ff8-027607ad5ec5
寄桂州張諫議和永叔,王鞏,json/poet.song.47000.json,全宋词,8d050a55-e35b-5dc9-bb06-f657efe8361c
欣欣亭,王鞏,json/poet.song.47000.json,全宋词,22a0b46b-e652-58aa-aea3-aceed1848eb7
句,王鞏,json/poet.song.47000.json,全宋词,7afc9e56-5421-5b76-9a50-060e90238724
句,童傳,json/poet.song.47000.json,全宋词,3ae57db5-2c51-5d41-8c67-02c0ae202caa
句,愈上人,json/poet.song.47000.json,全宋词,ae70be09-3d8d-57e1-bddc-9f15993eccac
句,王禹錫,json/poet.song.47000.json,全宋词,1f25f78f-b821-57d7-8371-5cedd86b167d
句,王蘧,json/poet.song.47000.json,全宋词,37b07436-1182-55c1-96bf-b379bdad2334
和子瞻學士遊祖塔院,釋來復,json/poet.song.47000.json,全宋词,bd47dc4c-3095-5885-bc0c-db5cb05876ed
和東坡,釋知慎,json/poet.song.47000.json,全宋词,64e6b9f0-2810-5752-b3f8-f1d28ea12050
冬至祀先有感,趙仲修,json/poet.song.47000.json,全宋词,c613bc73-a440-520a-93a1-08872da44f0c
車武子宅,王齊愈,json/poet.song.47000.json,全宋词,42493900-7af8-5a7a-8ac7-cb53cf569cca
竹浦漁歸,石汝礪,json/poet.song.47000.json,全宋词,0ddcb7db-e536-5f10-9e34-c55953e1d077
頌,崔閑,json/poet.song.47000.json,全宋词,3e861f45-5501-5a2b-a0b9-63ee622e6e0f
潤州,釋仲殊,json/poet.song.47000.json,全宋词,7d5734cf-1eb3-5131-a74c-a296510dfee7
題李伯時支遁相馬圖,釋仲殊,json/poet.song.47000.json,全宋词,0484a2d8-0ae8-5a94-98c9-bd3c453b6ef8
訪子通,釋仲殊,json/poet.song.47000.json,全宋词,4aca40bd-cc22-5421-9d8f-4e6a1b6f286d
黄左丞席上作,釋仲殊,json/poet.song.47000.json,全宋词,f4367d6f-9f43-5d4f-b238-ac332859c521
題玉泉,釋仲殊,json/poet.song.47000.json,全宋词,aeb0fa31-6b99-53b6-a460-4781f3ce0c68
京口懷古  其一,釋仲殊,json/poet.song.47000.json,全宋词,7c03b070-00a8-596d-8775-3fd21fe76890
京口懷古  其二,釋仲殊,json/poet.song.47000.json,全宋词,e52a5752-a5d8-5545-975e-2df32ead5696
