title,author,belongTo,belongToName,id
立春作時七十八,姜特立,json/poet.song.127000.json,全宋词,39ddeceb-95c2-5b01-bbe5-1bc93b6a22e3
送升之南宮,姜特立,json/poet.song.127000.json,全宋词,fdfdb35e-d674-5cda-ac2f-51fa035f9434
思親,姜特立,json/poet.song.127000.json,全宋词,d6ae6c8e-346b-565c-9640-1a506d4be187
呈府判兄,姜特立,json/poet.song.127000.json,全宋词,66939b02-abcc-5f98-bdce-955313a5e517
元宵小飲遊人填塞殊可厭,姜特立,json/poet.song.127000.json,全宋词,112a251d-06c5-528a-83d0-4cd66ca21af6
歸括蒼如山堂挈家出宅  其一,姜特立,json/poet.song.127000.json,全宋词,09f1dd15-7ea4-51ba-a1e1-b5eacadc476f
歸括蒼如山堂挈家出宅  其二,姜特立,json/poet.song.127000.json,全宋词,4d0bff8d-bd07-519f-8241-e89c8c6e6881
贈葉樞相,姜特立,json/poet.song.127000.json,全宋词,e3ee8f1f-a5d3-5b54-9d57-7552258f85cb
歸鄉二首  其一,姜特立,json/poet.song.127000.json,全宋词,280b8aaa-4bc3-5714-b056-d66c3dc2a713
歸鄉二首  其二,姜特立,json/poet.song.127000.json,全宋词,e36e86da-5023-5dc8-a667-b62af13f6220
小池觀魚,姜特立,json/poet.song.127000.json,全宋词,c2c576f8-b952-5441-95e1-5ff2a042a60f
過馮公嶺,姜特立,json/poet.song.127000.json,全宋词,22ea5044-0bc1-563f-b610-15cc46c2bb51
嘉泰二年得京祠,姜特立,json/poet.song.127000.json,全宋词,f58c3e17-c726-5f20-84be-d05d0c5201e9
千葉海棠,姜特立,json/poet.song.127000.json,全宋词,49626d3c-2b9e-52c2-b8ac-ed0dffca88eb
賦括蒼郡齋,姜特立,json/poet.song.127000.json,全宋词,3de1570a-2cb8-5fce-b0d8-a1235562bc6c
香風樓,姜特立,json/poet.song.127000.json,全宋词,1df6a1e5-4d15-5488-bd1b-9750ada62206
遊三巖,姜特立,json/poet.song.127000.json,全宋词,0b4006d3-3520-5b7f-91d8-499bdfdd6d12
感興,姜特立,json/poet.song.127000.json,全宋词,921ce9ab-c5c8-51c1-94c6-e876454afb51
和葉樞相送芍藥  其一,姜特立,json/poet.song.127000.json,全宋词,4b5b408e-ecaa-5622-8eec-69e74863cb9e
和葉樞相送芍藥  其二,姜特立,json/poet.song.127000.json,全宋词,1fb5e518-228f-51b8-867e-bb452c88f1df
門前柳,姜特立,json/poet.song.127000.json,全宋词,b81e4e2a-c498-5fe9-9e44-e739c6a8a8f6
苦熱,姜特立,json/poet.song.127000.json,全宋词,3803ce1c-8b28-53a0-91e7-10bd4baf8095
聽箏,姜特立,json/poet.song.127000.json,全宋词,2657d7af-cf6c-5648-94ad-83e5880f0641
賦蓮城堂,姜特立,json/poet.song.127000.json,全宋词,8347dd50-b168-5616-9e5d-535ff8e99b2e
和葉樞密題謝清音道人扇面,姜特立,json/poet.song.127000.json,全宋词,c2a9b845-ced6-5e31-bd79-1343fe430c40
和葉樞密同游南明,姜特立,json/poet.song.127000.json,全宋词,eae64e93-cda1-5db1-9022-88bd36ad3f59
和趙釴夫見惠,姜特立,json/poet.song.127000.json,全宋词,3f3a921b-1df2-5a20-974d-81439a27d117
別樞相,姜特立,json/poet.song.127000.json,全宋词,977c9887-a653-59e9-b16f-6a3136e1f556
巖泉別諸弟,姜特立,json/poet.song.127000.json,全宋词,1bcb0c5d-a9bb-52ac-b94b-6d524c11519f
居室,姜特立,json/poet.song.127000.json,全宋词,fed84345-b7bd-5aa1-933c-576cc1e81d8e
度暑,姜特立,json/poet.song.127000.json,全宋词,0738253f-99ce-5057-986a-270b18ba88c9
贈曾少卿,姜特立,json/poet.song.127000.json,全宋词,5c7dec3c-1bf3-5167-b9e9-f03175eb44c0
小蠻,姜特立,json/poet.song.127000.json,全宋词,c3f45be1-f3ff-5bc8-ac19-71e3ca8ee563
寄齋,姜特立,json/poet.song.127000.json,全宋词,a6eb7577-c112-574b-b8ae-76ece80cb45c
積日,姜特立,json/poet.song.127000.json,全宋词,4581fadf-31a6-5374-b130-54b23d9e556c
