title,author,belongTo,id
讀朱浮傳,呂陶,json/poet.song.38000.json,d8fa5c73-8882-57cc-a416-6117d00efd56
裴矩,呂陶,json/poet.song.38000.json,910bd074-c8a2-5874-8471-30ecff3e56f9
宇文士及,呂陶,json/poet.song.38000.json,7a44ffea-9a8b-5649-b981-9653cce687a7
李大亮,呂陶,json/poet.song.38000.json,6a665323-2351-54ac-b753-8a9d106cd927
王求禮,呂陶,json/poet.song.38000.json,4f2efe58-48e9-50eb-94ba-107b69b782aa
元德秀二首  其一,呂陶,json/poet.song.38000.json,7c7fc49c-64a1-59e9-8a9e-3230f982921c
元德秀二首  其二,呂陶,json/poet.song.38000.json,d52e79f0-384a-5a40-b7b7-fb543c22e895
王武俊,呂陶,json/poet.song.38000.json,c7ce2f0e-5b52-5060-9280-67b3695f2e52
陽城,呂陶,json/poet.song.38000.json,4aee5a67-5a12-56be-aefb-4aafa6ac93f2
張萬福,呂陶,json/poet.song.38000.json,5d9c376a-8e3c-56c1-b43b-268f6deaed6c
錢徽,呂陶,json/poet.song.38000.json,e4a86799-46fd-5ab3-8551-8f877411494a
舒元輿,呂陶,json/poet.song.38000.json,bafe12e7-48da-59db-945f-b322d024fa60
李甘,呂陶,json/poet.song.38000.json,1c5adbce-235c-51ac-af55-20ac23cedf1f
柳仲郢,呂陶,json/poet.song.38000.json,c46e3c57-2c81-5ad3-8838-682dfbedd560
李景讓,呂陶,json/poet.song.38000.json,584597b8-9fb2-53c3-b4ed-8bedcc761013
王潮,呂陶,json/poet.song.38000.json,afcb6bec-ef71-502b-adc1-925b71004c53
爲山,呂陶,json/poet.song.38000.json,ecb460be-288b-50d9-9627-5d0be62d9070
植竹,呂陶,json/poet.song.38000.json,998c0822-eb43-5faf-84fa-229119397053
種花,呂陶,json/poet.song.38000.json,c42ca84f-8a1f-5cea-8495-e2d2bffe51c8
樹萱,呂陶,json/poet.song.38000.json,a64854cc-3c8e-51cd-9257-cb0d54c94076
