title,author,belongTo,belongToName,id
蒲津河亭,唐彥謙,json/poet.tang.37000.json,全唐诗,5bb55c66-229f-58d1-874c-8ac5acc21fbf
毘陵道中,唐彥謙,json/poet.tang.37000.json,全唐诗,7d27ebf7-1b46-5ea3-8d54-7d35890a1c3b
越城待旦,唐彥謙,json/poet.tang.37000.json,全唐诗,03e23a63-1ac4-5431-bd44-ca2106aa78d0
過浩然先生墓,唐彥謙,json/poet.tang.37000.json,全唐诗,9f39a679-8551-5131-8f6a-20c4c034c367
贈孟德茂,唐彥謙,json/poet.tang.37000.json,全唐诗,e5f0f7bc-3605-5ed8-9a46-44003e5e6ca1
秋霽豐德寺與玄貞師詠月,唐彥謙,json/poet.tang.37000.json,全唐诗,904927bb-6c3b-59d8-a0e2-e89440737ffd
長陵,唐彥謙,json/poet.tang.37000.json,全唐诗,9a262c72-1141-5f7a-89cc-315173e0a92e
留別,唐彥謙,json/poet.tang.37000.json,全唐诗,65e913cb-0888-5df8-b1c8-bf5698c5925c
宿獨留,唐彥謙,json/poet.tang.37000.json,全唐诗,6f8bd009-a93c-52e5-aa85-e95f3adf7339
客中感懷,唐彥謙,json/poet.tang.37000.json,全唐诗,b08ae371-ec42-5ff4-a489-1d30f64f7b02
過三山寺,唐彥謙,json/poet.tang.37000.json,全唐诗,33cd9c59-5c2b-5703-a65f-7ed4077fb75c
望夫石,唐彥謙,json/poet.tang.37000.json,全唐诗,c5c1e710-f8d3-570a-a152-1c1779a1d23f
過湖口,唐彥謙,json/poet.tang.37000.json,全唐诗,0c7c73a5-ea6a-55fa-ad69-850ee0a27d6d
夜泊東溪有懷,唐彥謙,json/poet.tang.37000.json,全唐诗,0f5f1e4e-fc61-5fcd-8c8a-c2d2ff545ecc
登廬山,唐彥謙,json/poet.tang.37000.json,全唐诗,0d003ed4-df48-515b-9160-fd4acd92a509
金陵九日,唐彥謙,json/poet.tang.37000.json,全唐诗,6b35831c-1b2e-5fc3-81c3-4ceb33ec4192
遊清涼寺,唐彥謙,json/poet.tang.37000.json,全唐诗,437ae7ce-1cc2-5f88-907d-a99eafc8911b
高平九日,唐彥謙,json/poet.tang.37000.json,全唐诗,488ef46c-0913-5d28-bdd2-eb26019f7c2e
金陵懷古,唐彥謙,json/poet.tang.37000.json,全唐诗,fb3bb07c-aee0-55b6-88f9-96822c464e2f
道中逢故人,唐彥謙,json/poet.tang.37000.json,全唐诗,f14e1ef4-3945-521d-b69d-d16dafb04210
早行遇雪,唐彥謙,json/poet.tang.37000.json,全唐诗,fb352df2-6151-54de-86a5-6670ad2030ec
樊登見寄四首 一,唐彥謙,json/poet.tang.37000.json,全唐诗,20de531e-886a-53df-b50b-e9283119f59b
